KP_1000_weakly_correlated
capacity	245716
nb_items	1000
480	472	383
481	551	510
482	93	179
483	57	52
484	727	739
485	256	297
486	903	957
487	496	499
488	189	253
489	561	615
490	436	336
491	654	584
492	705	741
493	453	511
494	355	291
495	76	17
496	190	198
497	283	238
498	975	996
499	423	435
500	271	289
501	67	44
502	785	807
503	75	20
504	546	518
505	554	615
506	187	213
507	220	216
508	643	613
509	625	672
510	280	233
511	772	723
512	157	242
513	621	614
514	115	27
515	950	875
516	610	624
517	649	688
518	105	136
519	955	947
520	851	820
521	363	300
522	53	77
523	785	773
524	569	669
525	881	878
526	488	572
527	200	146
528	800	740
529	27	36
530	375	455
531	811	894
532	319	297
533	521	469
534	188	277
535	640	566
536	71	122
537	388	403
538	810	904
539	71	170
540	755	711
541	51	77
542	249	311
543	667	626
544	398	306
545	100	110
546	921	834
547	283	355
548	955	872
549	968	947
550	970	914
551	655	569
552	140	203
553	290	225
554	530	603
555	289	215
556	783	845
557	360	394
558	854	881
559	600	570
560	910	972
561	66	24
562	159	89
563	786	773
564	144	169
565	457	435
566	225	226
567	425	485
568	254	343
569	524	607
570	1086	994
571	709	637
572	219	294
573	86	90
574	335	395
575	748	726
576	658	589
577	816	901
578	345	362
579	747	830
580	193	216
581	1083	990
582	1003	978
583	761	734
584	37	66
585	851	776
586	688	772
587	512	567
588	199	248
589	678	761
590	533	569
591	567	588
592	550	535
593	996	921
594	119	34
595	813	882
596	187	220
597	536	608
598	1035	970
599	824	766
600	307	368
601	549	634
602	743	679
603	606	684
604	920	977
605	662	617
606	304	228
607	15	7
608	565	659
609	657	702
610	286	347
611	915	911
612	669	686
613	810	899
614	924	895
615	643	660
616	313	393
617	384	372
618	10	92
619	92	181
620	125	39
621	629	557
622	289	324
623	192	94
624	463	499
625	635	684
626	53	58
627	940	883
628	563	468
629	996	982
630	585	493
631	659	622
632	582	493
633	588	611
634	81	72
635	596	687
636	412	363
637	895	944
638	63	20
639	242	277
640	484	511
641	130	217
642	950	907
643	34	13
644	758	659
645	388	288
646	464	484
647	20	13
648	103	48
649	729	752
650	599	577
651	509	560
652	630	660
653	407	397
654	567	479
655	525	510
656	299	388
657	406	506
658	962	942
659	462	464
660	399	313
661	103	142
662	917	992
663	1012	998
664	631	617
665	561	558
666	100	98
667	712	762
668	346	250
669	677	658
670	618	649
671	126	48
672	757	742
673	121	130
674	783	734
675	359	409
676	593	526
677	953	862
678	488	435
679	1028	963
680	93	20
681	172	223
682	325	353
683	504	511
684	40	85
685	585	674
686	521	610
687	519	605
688	911	972
689	934	996
690	507	539
691	157	192
692	997	991
693	282	327
694	202	243
695	419	355
696	845	796
697	209	268
698	204	126
699	707	644
700	951	972
701	1050	977
702	36	124
703	97	50
704	192	235
705	143	197
706	161	214
707	554	470
708	749	668
709	788	763
710	105	122
711	920	879
712	11	54
713	3	39
714	523	605
715	450	374
716	1	18
717	705	803
718	274	249
719	643	618
720	728	727
721	452	511
722	832	787
723	523	573
724	737	795
725	80	14
726	254	271
727	1003	995
728	861	782
729	378	286
730	481	509
731	123	154
732	331	427
733	269	260
734	385	454
735	814	728
736	345	376
737	753	745
738	299	390
739	158	196
740	251	210
741	849	855
742	503	491
743	746	755
744	376	428
745	357	448
746	504	427
747	192	284
748	227	287
749	384	292
750	626	693
751	855	799
752	778	848
753	273	175
754	955	857
755	46	60
756	608	641
757	145	131
758	502	597
759	774	677
760	536	527
761	103	94
762	322	361
763	354	300
764	223	306
765	97	19
766	799	816
767	118	212
768	424	479
769	975	906
770	991	924
771	761	712
772	185	169
773	68	69
774	324	403
775	550	554
776	729	796
777	939	993
778	159	172
779	438	403
780	117	178
781	775	693
782	341	332
783	551	485
784	390	406
785	57	46
786	839	807
787	53	49
788	738	696
789	280	301
790	675	617
791	998	919
792	223	143
793	622	536
794	1045	960
795	491	446
796	7	6
797	205	265
798	728	628
799	356	326
800	107	88
801	6	94
802	426	361
803	737	756
804	707	760
805	45	38
806	1051	992
807	449	446
808	103	7
809	952	898
810	805	760
811	782	685
812	882	881
813	463	415
814	282	196
815	566	512
816	233	228
817	813	720
818	596	611
819	888	945
820	456	487
821	221	180
822	889	811
823	495	500
824	829	745
825	976	989
826	453	475
827	198	212
828	585	587
829	42	28
830	291	277
831	319	371
832	537	518
833	545	571
834	841	923
835	913	947
836	759	659
837	913	957
838	168	208
839	434	397
840	234	203
841	323	242
842	597	501
843	223	310
844	120	45
845	470	449
846	501	509
847	360	392
848	267	190
849	251	158
850	196	100
851	926	940
852	86	86
853	600	541
854	550	627
855	75	77
856	743	671
857	458	460
858	244	169
859	863	805
860	109	143
861	442	542
862	315	317
863	826	877
864	1021	948
865	458	421
866	895	909
867	338	361
868	206	220
869	813	905
870	726	714
871	309	269
872	388	429
873	840	846
874	627	561
875	500	597
876	411	344
877	81	26
878	822	726
879	480	462
880	598	636
881	995	907
882	325	230
883	356	442
884	525	482
885	145	94
886	520	474
887	97	175
888	89	21
889	789	821
890	91	182
891	347	316
892	332	276
893	873	879
894	487	401
895	613	611
896	680	722
897	212	144
898	12	47
899	841	902
900	146	101
901	441	347
902	72	60
903	181	176
904	792	864
905	339	390
906	805	769
907	96	33
908	28	78
909	911	931
910	168	164
911	97	180
912	169	185
913	514	574
914	310	312
915	226	157
916	929	935
917	706	642
918	924	926
919	376	352
920	894	946
921	496	550
922	866	914
923	599	526
924	389	406
925	78	7
926	682	597
927	133	135
928	802	785
929	513	563
930	188	282
931	837	853
932	651	716
933	716	760
934	692	615
935	46	131
936	432	374
937	544	581
938	110	195
939	665	627
940	924	961
941	560	546
942	405	306
943	772	860
944	889	961
945	963	871
946	913	830
947	756	723
948	563	558
949	541	484
950	242	256
951	329	368
952	604	618
953	532	582
954	670	748
955	831	761
956	895	838
957	247	291
958	324	381
959	138	101
960	788	760
961	305	227
962	647	708
963	752	831
964	338	412
965	947	901
966	321	407
967	534	557
968	266	228
969	329	321
970	475	453
971	288	228
972	400	453
973	145	165
974	744	698
975	736	756
976	175	174
977	370	330
978	674	749
979	624	587
980	779	802
981	337	385
982	169	265
983	610	595
984	474	557
985	939	875
986	722	712
987	698	756
988	154	103
989	412	319
990	646	685
991	642	660
992	958	927
993	267	245
994	141	156
995	329	252
996	108	11
997	905	932
998	993	896
999	472	442
