KP_20000_subset_sum
capacity	50259345
nb_items	20000
155	8543	8543
156	6471	6471
157	6191	6191
158	9276	9276
159	1924	1924
160	3308	3308
161	423	423
162	7592	7592
163	5346	5346
164	9834	9834
165	8920	8920
166	124	124
167	6539	6539
168	6627	6627
169	7932	7932
170	9349	9349
171	6242	6242
172	5480	5480
173	5722	5722
174	7213	7213
175	1246	1246
176	2876	2876
177	4429	4429
178	4529	4529
179	7165	7165
180	3888	3888
181	3304	3304
182	2065	2065
183	2142	2142
184	435	435
185	75	75
186	7129	7129
187	9856	9856
188	5504	5504
189	9788	9788
190	4290	4290
191	2587	2587
192	5579	5579
193	7569	7569
194	8431	8431
195	5553	5553
196	1169	1169
197	9853	9853
198	3278	3278
199	7488	7488
200	4758	4758
201	5691	5691
202	1757	1757
203	2309	2309
204	5547	5547
205	8719	8719
206	5072	5072
207	3290	3290
208	1193	1193
209	9905	9905
210	6994	6994
211	5373	5373
212	1562	1562
213	2593	2593
214	6861	6861
215	9683	9683
216	9917	9917
217	1030	1030
218	4912	4912
219	953	953
220	1368	1368
221	2373	2373
222	6177	6177
223	326	326
224	2905	2905
225	6130	6130
226	5861	5861
227	9703	9703
228	4910	4910
229	9041	9041
230	7098	7098
231	2231	2231
232	6597	6597
233	1923	1923
234	9956	9956
235	5394	5394
236	7451	7451
237	5071	5071
238	484	484
239	5911	5911
240	4523	4523
241	9418	9418
242	6284	6284
243	5312	5312
244	8964	8964
245	54	54
246	3290	3290
247	3051	3051
248	5841	5841
249	5800	5800
250	8490	8490
251	3503	3503
252	2363	2363
253	9095	9095
254	7788	7788
255	4256	4256
256	3159	3159
257	4025	4025
258	12	12
259	8648	8648
260	9051	9051
261	545	545
262	4336	4336
263	9520	9520
264	3907	3907
265	9323	9323
266	1128	1128
267	4471	4471
268	3017	3017
269	1970	1970
270	6123	6123
271	9644	9644
272	744	744
273	2264	2264
274	2737	2737
275	4279	4279
276	1817	1817
277	9497	9497
278	7822	7822
279	9299	9299
280	9160	9160
281	5216	5216
282	4450	4450
283	1533	1533
284	3766	3766
285	4351	4351
286	4829	4829
287	9162	9162
288	4543	4543
289	3649	3649
290	5326	5326
291	3339	3339
292	8000	8000
293	9090	9090
294	6075	6075
295	1265	1265
296	1793	1793
297	2281	2281
298	5415	5415
299	6911	6911
300	2784	2784
301	6992	6992
302	7365	7365
303	962	962
304	238	238
305	6743	6743
306	1769	1769
307	9308	9308
308	5464	5464
309	6898	6898
310	5836	5836
311	5832	5832
312	7432	7432
313	2797	2797
314	722	722
315	7986	7986
316	1868	1868
317	9008	9008
318	6300	6300
319	6061	6061
320	6977	6977
321	9222	9222
322	1419	1419
323	6483	6483
324	2156	2156
325	4041	4041
326	7852	7852
327	8457	8457
328	720	720
329	9857	9857
330	4482	4482
331	8442	8442
332	1677	1677
333	9604	9604
334	9975	9975
335	3130	3130
336	8076	8076
337	6961	6961
338	1073	1073
339	9935	9935
340	3164	3164
341	6549	6549
342	6467	6467
343	6753	6753
344	9150	9150
345	8928	8928
346	4269	4269
347	8039	8039
348	7421	7421
349	6413	6413
350	2183	2183
351	9782	9782
352	9329	9329
353	3128	3128
354	9736	9736
355	6712	6712
356	5489	5489
357	1132	1132
358	281	281
359	5177	5177
360	7521	7521
361	6450	6450
362	3183	3183
363	4294	4294
364	7839	7839
365	8146	8146
366	8035	8035
367	2162	2162
368	4811	4811
369	978	978
370	4651	4651
371	6124	6124
372	9962	9962
373	2496	2496
374	7687	7687
375	8008	8008
376	4415	4415
377	2622	2622
378	8271	8271
379	5637	5637
380	9215	9215
381	7485	7485
382	6214	6214
383	5105	5105
384	9781	9781
385	3139	3139
386	443	443
387	251	251
388	9533	9533
389	7554	7554
390	8952	8952
391	6680	6680
392	194	194
393	2776	2776
394	7898	7898
395	3268	3268
396	9106	9106
397	3819	3819
398	2547	2547
399	4684	4684
400	2928	2928
401	9376	9376
402	6574	6574
403	8085	8085
404	348	348
405	7324	7324
406	2667	2667
407	9687	9687
408	6564	6564
409	1405	1405
410	6563	6563
411	521	521
412	3403	3403
413	6084	6084
414	9542	9542
415	6593	6593
416	4065	4065
417	4056	4056
418	6555	6555
419	4376	4376
420	5178	5178
421	8209	8209
422	6967	6967
423	2131	2131
424	7002	7002
425	1432	1432
426	5576	5576
427	3093	3093
428	4806	4806
429	2863	2863
430	1840	1840
431	2080	2080
432	3132	3132
433	266	266
434	8175	8175
435	7953	7953
436	2590	2590
437	7310	7310
438	609	609
439	891	891
440	4873	4873
441	938	938
442	7292	7292
443	7418	7418
444	5889	5889
445	7889	7889
446	5256	5256
447	7552	7552
448	3794	3794
449	5829	5829
450	9020	9020
451	2975	2975
452	5899	5899
453	3764	3764
454	1194	1194
455	4073	4073
456	7524	7524
457	4737	4737
458	1570	1570
459	1955	1955
460	5092	5092
461	9062	9062
462	6878	6878
463	7688	7688
464	5562	5562
465	6791	6791
466	1188	1188
467	2591	2591
468	5138	5138
469	3646	3646
470	6369	6369
471	2611	2611
472	8640	8640
473	1767	1767
474	3190	3190
475	8138	8138
476	3632	3632
477	7744	7744
478	5098	5098
479	5579	5579
480	7934	7934
481	2817	2817
482	6175	6175
483	932	932
484	617	617
485	1296	1296
486	3218	3218
487	6534	6534
488	4461	4461
489	3963	3963
490	1316	1316
491	4536	4536
492	5622	5622
493	2995	2995
494	3964	3964
495	8140	8140
496	5745	5745
497	7855	7855
498	7865	7865
499	8118	8118
500	5977	5977
501	1942	1942
502	6199	6199
503	7642	7642
504	2066	2066
505	2121	2121
506	8231	8231
507	368	368
508	4660	4660
509	1812	1812
510	7598	7598
511	2619	2619
512	2045	2045
513	7477	7477
514	7376	7376
515	8231	8231
516	5242	5242
517	647	647
518	1130	1130
519	4965	4965
520	7644	7644
521	5315	5315
522	774	774
523	9370	9370
524	2680	2680
525	5885	5885
526	8321	8321
527	174	174
528	2947	2947
529	1476	1476
530	7942	7942
531	6894	6894
532	3310	3310
533	8819	8819
534	5273	5273
535	5340	5340
536	2874	2874
537	647	647
538	4515	4515
539	7132	7132
540	6105	6105
541	7394	7394
542	4590	4590
543	9121	9121
544	8799	8799
545	4217	4217
546	4681	4681
547	5431	5431
548	5633	5633
549	1413	1413
550	6539	6539
551	9302	9302
552	750	750
553	4589	4589
554	8133	8133
555	9788	9788
556	782	782
557	8795	8795
558	3906	3906
559	5577	5577
560	4081	4081
561	1682	1682
562	8846	8846
563	386	386
564	9938	9938
565	4122	4122
566	9240	9240
567	9924	9924
568	1872	1872
569	789	789
570	1883	1883
571	8093	8093
572	3532	3532
573	136	136
574	5984	5984
575	5448	5448
576	5952	5952
577	8191	8191
578	7978	7978
579	8609	8609
580	3484	3484
581	7103	7103
582	8101	8101
583	4005	4005
584	6188	6188
585	3812	3812
586	2056	2056
587	8350	8350
588	362	362
589	2107	2107
590	6408	6408
591	6038	6038
592	9265	9265
593	2009	2009
594	5285	5285
595	2406	2406
596	9711	9711
597	4063	4063
598	7715	7715
599	6436	6436
600	7504	7504
601	1783	1783
602	4638	4638
603	319	319
604	3020	3020
605	2378	2378
606	7269	7269
607	9291	9291
608	4631	4631
609	8790	8790
610	5448	5448
611	747	747
612	3575	3575
613	272	272
614	7645	7645
615	6978	6978
616	7845	7845
617	5624	5624
618	5363	5363
619	7766	7766
620	7383	7383
621	3579	3579
622	8450	8450
623	1492	1492
624	8396	8396
625	3217	3217
626	95	95
627	5646	5646
628	5744	5744
629	7192	7192
630	6706	6706
631	9274	9274
632	1228	1228
633	2256	2256
634	397	397
635	8781	8781
636	2777	2777
637	3968	3968
638	6772	6772
639	8522	8522
640	7437	7437
641	7031	7031
642	6985	6985
643	8122	8122
644	784	784
645	6293	6293
646	6324	6324
647	3751	3751
648	8703	8703
649	8109	8109
650	7246	7246
651	3911	3911
652	5785	5785
653	6634	6634
654	5045	5045
655	3510	3510
656	4653	4653
657	170	170
658	1590	1590
659	1074	1074
660	822	822
661	14	14
662	585	585
663	8511	8511
664	3943	3943
665	1947	1947
666	2582	2582
667	1435	1435
668	233	233
669	4754	4754
670	9	9
671	5806	5806
672	295	295
673	7100	7100
674	9226	9226
675	2282	2282
676	6823	6823
677	2161	2161
678	6837	6837
679	422	422
680	48	48
681	7504	7504
682	7389	7389
683	6442	6442
684	8033	8033
685	2839	2839
686	8943	8943
687	6951	6951
688	3385	3385
689	5327	5327
690	9391	9391
691	3866	3866
692	8732	8732
693	4077	4077
694	697	697
695	5452	5452
696	1514	1514
697	4412	4412
698	3044	3044
699	9422	9422
700	7390	7390
701	1461	1461
702	277	277
703	1351	1351
704	523	523
705	2749	2749
706	4988	4988
707	2047	2047
708	2148	2148
709	9310	9310
710	8207	8207
711	6885	6885
712	342	342
713	174	174
714	6920	6920
715	5051	5051
716	378	378
717	676	676
718	2670	2670
719	5996	5996
720	7422	7422
721	637	637
722	419	419
723	6429	6429
724	3463	3463
725	5619	5619
726	4204	4204
727	6217	6217
728	4562	4562
729	9428	9428
730	4738	4738
731	718	718
732	8590	8590
733	3326	3326
734	7572	7572
735	2401	2401
736	3501	3501
737	8259	8259
738	6040	6040
739	4006	4006
740	5333	5333
741	2948	2948
742	6761	6761
743	2821	2821
744	6902	6902
745	7520	7520
746	9617	9617
747	8632	8632
748	3614	3614
749	7406	7406
750	6780	6780
751	908	908
752	6645	6645
753	4043	4043
754	6609	6609
755	6751	6751
756	7757	7757
757	4736	4736
758	3025	3025
759	863	863
760	9743	9743
761	3277	3277
762	7771	7771
763	1023	1023
764	8715	8715
765	3527	3527
766	2692	2692
767	9976	9976
768	5008	5008
769	5363	5363
770	7731	7731
771	9451	9451
772	8559	8559
773	2032	2032
774	2508	2508
775	1809	1809
776	8192	8192
777	5820	5820
778	5235	5235
779	213	213
780	9490	9490
781	9544	9544
782	3063	3063
783	8461	8461
784	4404	4404
785	5644	5644
786	8235	8235
787	1080	1080
788	5008	5008
789	3216	3216
790	8317	8317
791	9360	9360
792	4335	4335
793	3192	3192
794	1729	1729
795	1911	1911
796	5596	5596
797	7897	7897
798	8358	8358
799	4792	4792
800	3098	3098
801	9581	9581
802	5630	5630
803	239	239
804	1242	1242
805	5989	5989
806	5544	5544
807	3978	3978
808	18	18
809	227	227
810	1851	1851
811	6210	6210
812	1640	1640
813	1982	1982
814	2938	2938
815	6595	6595
816	862	862
817	7180	7180
818	600	600
819	1207	1207
820	9820	9820
821	6650	6650
822	9349	9349
823	9632	9632
824	4360	4360
825	3118	3118
826	3998	3998
827	7984	7984
828	7685	7685
829	8333	8333
830	4145	4145
831	8680	8680
832	8473	8473
833	2011	2011
834	3542	3542
835	7788	7788
836	7585	7585
837	3974	3974
838	8352	8352
839	9265	9265
840	6190	6190
841	6806	6806
842	4805	4805
843	4916	4916
844	6338	6338
845	2399	2399
846	4862	4862
847	3768	3768
848	9380	9380
849	794	794
850	3138	3138
851	4732	4732
852	6975	6975
853	3719	3719
854	1471	1471
855	776	776
856	4635	4635
857	1526	1526
858	467	467
859	8652	8652
860	8513	8513
861	7831	7831
862	2278	2278
863	8026	8026
864	6442	6442
865	6865	6865
866	8610	8610
867	5254	5254
868	1536	1536
869	7127	7127
870	9479	9479
871	5705	5705
872	8708	8708
873	2238	2238
874	3770	3770
875	3478	3478
876	5085	5085
877	3634	3634
878	2617	2617
879	5673	5673
880	4755	4755
881	5066	5066
882	160	160
883	3648	3648
884	4960	4960
885	609	609
886	908	908
887	130	130
888	6914	6914
889	2676	2676
890	5287	5287
891	1071	1071
892	2445	2445
893	2880	2880
894	5410	5410
895	9215	9215
896	3758	3758
897	6546	6546
898	6687	6687
899	311	311
900	1156	1156
901	9857	9857
902	7773	7773
903	4934	4934
904	7441	7441
905	1623	1623
906	8786	8786
907	3644	3644
908	4855	4855
909	3762	3762
910	6082	6082
911	4030	4030
912	821	821
913	1425	1425
914	7736	7736
915	2597	2597
916	9612	9612
917	4205	4205
918	5411	5411
919	5199	5199
920	6560	6560
921	9478	9478
922	5517	5517
923	2372	2372
924	8269	8269
925	7966	7966
926	8624	8624
927	2007	2007
928	3159	3159
929	7790	7790
930	6064	6064
931	8295	8295
932	3738	3738
933	4039	4039
934	3349	3349
935	8490	8490
936	1502	1502
937	1433	1433
938	2595	2595
939	4664	4664
940	4056	4056
941	8590	8590
942	3119	3119
943	9822	9822
944	6805	6805
945	3443	3443
946	1783	1783
947	7765	7765
948	8057	8057
949	8039	8039
950	6093	6093
951	8342	8342
952	3246	3246
953	1453	1453
954	462	462
955	5557	5557
956	8491	8491
957	6037	6037
958	1504	1504
959	6786	6786
960	6193	6193
961	8652	8652
962	6906	6906
963	3111	3111
964	7525	7525
965	134	134
966	1636	1636
967	9614	9614
968	4164	4164
969	2584	2584
970	9061	9061
971	7319	7319
972	9210	9210
973	1166	1166
974	2668	2668
975	9112	9112
976	7010	7010
977	483	483
978	3509	3509
979	3371	3371
980	1095	1095
981	5962	5962
982	3549	3549
983	4572	4572
984	8917	8917
985	4125	4125
986	5918	5918
987	8326	8326
988	9574	9574
989	1652	1652
990	8062	8062
991	5479	5479
992	4345	4345
993	2532	2532
994	9130	9130
995	9145	9145
996	9774	9774
997	9892	9892
998	8361	8361
999	3054	3054
1000	6133	6133
1001	480	480
1002	8768	8768
1003	2675	2675
1004	1026	1026
1005	2265	2265
1006	4659	4659
1007	4539	4539
1008	6462	6462
1009	8089	8089
1010	2116	2116
1011	8819	8819
1012	1577	1577
1013	8728	8728
1014	9293	9293
1015	1219	1219
1016	9076	9076
1017	9453	9453
1018	64	64
1019	4383	4383
1020	8753	8753
1021	861	861
1022	5012	5012
1023	350	350
1024	7251	7251
1025	2928	2928
1026	2369	2369
1027	3165	3165
1028	6245	6245
1029	4013	4013
1030	8407	8407
1031	1538	1538
1032	8309	8309
1033	3510	3510
1034	6016	6016
1035	452	452
1036	4874	4874
1037	891	891
1038	2185	2185
1039	7821	7821
1040	2386	2386
1041	8301	8301
1042	662	662
1043	4724	4724
1044	4174	4174
1045	6656	6656
1046	4481	4481
1047	327	327
1048	3851	3851
1049	1506	1506
1050	8763	8763
1051	9176	9176
1052	3657	3657
1053	3812	3812
1054	6724	6724
1055	2338	2338
1056	3351	3351
1057	9069	9069
1058	5594	5594
1059	7335	7335
1060	6549	6549
1061	4887	4887
1062	9753	9753
1063	2235	2235
1064	5413	5413
1065	7532	7532
1066	7535	7535
1067	29	29
1068	2124	2124
1069	3530	3530
1070	5803	5803
1071	2257	2257
1072	6029	6029
1073	1892	1892
1074	1129	1129
1075	5182	5182
1076	1318	1318
1077	8548	8548
1078	4320	4320
1079	8973	8973
1080	5984	5984
1081	5829	5829
1082	6229	6229
1083	5108	5108
1084	9351	9351
1085	9219	9219
1086	4999	4999
1087	2511	2511
1088	988	988
1089	7023	7023
1090	837	837
1091	73	73
1092	8889	8889
1093	7473	7473
1094	6194	6194
1095	3834	3834
1096	281	281
1097	4448	4448
1098	9128	9128
1099	251	251
1100	6260	6260
1101	7037	7037
1102	6211	6211
1103	3878	3878
1104	8762	8762
1105	9656	9656
1106	8897	8897
1107	3115	3115
1108	4722	4722
1109	8175	8175
1110	8185	8185
1111	393	393
1112	6656	6656
1113	501	501
1114	8928	8928
1115	8574	8574
1116	8794	8794
1117	4527	4527
1118	2211	2211
1119	8806	8806
1120	4742	4742
1121	7494	7494
1122	7818	7818
1123	7689	7689
1124	6823	6823
1125	9403	9403
1126	4723	4723
1127	6282	6282
1128	6046	6046
1129	5907	5907
1130	1435	1435
1131	417	417
1132	9154	9154
1133	5816	5816
1134	5954	5954
1135	5250	5250
1136	7158	7158
1137	8638	8638
1138	4275	4275
1139	3311	3311
1140	6652	6652
1141	8000	8000
1142	4765	4765
1143	1289	1289
1144	1828	1828
1145	8800	8800
1146	1430	1430
1147	6824	6824
1148	2180	2180
1149	2908	2908
1150	443	443
1151	9559	9559
1152	6327	6327
1153	4175	4175
1154	8317	8317
1155	8025	8025
1156	4372	4372
1157	4816	4816
1158	3078	3078
1159	3227	3227
1160	3952	3952
1161	6792	6792
1162	5016	5016
1163	4407	4407
1164	2213	2213
1165	8808	8808
1166	1420	1420
1167	4756	4756
1168	6464	6464
1169	3880	3880
1170	6396	6396
1171	2798	2798
1172	2859	2859
1173	7859	7859
1174	8979	8979
1175	537	537
1176	6416	6416
1177	7144	7144
1178	1626	1626
1179	7763	7763
1180	2493	2493
1181	1350	1350
1182	7532	7532
1183	6150	6150
1184	1233	1233
1185	7272	7272
1186	617	617
1187	2072	2072
1188	2319	2319
1189	4817	4817
1190	3536	3536
1191	6898	6898
1192	6776	6776
1193	658	658
1194	6962	6962
1195	2435	2435
1196	3955	3955
1197	3066	3066
1198	2423	2423
1199	6309	6309
1200	8106	8106
1201	2504	2504
1202	3575	3575
1203	2631	2631
1204	4917	4917
1205	1086	1086
1206	1562	1562
1207	5269	5269
1208	7797	7797
1209	5197	5197
1210	2832	2832
1211	6919	6919
1212	4220	4220
1213	9269	9269
1214	9755	9755
1215	641	641
1216	6667	6667
1217	8843	8843
1218	4292	4292
1219	8347	8347
1220	2949	2949
1221	758	758
1222	123	123
1223	6372	6372
1224	4068	4068
1225	7760	7760
1226	3847	3847
1227	755	755
1228	7131	7131
1229	8095	8095
1230	416	416
1231	5902	5902
1232	946	946
1233	3039	3039
1234	868	868
1235	9077	9077
1236	2417	2417
1237	8779	8779
1238	1176	1176
1239	1067	1067
1240	8674	8674
1241	6620	6620
1242	5642	5642
1243	8637	8637
1244	6495	6495
1245	1748	1748
1246	7752	7752
1247	2026	2026
1248	2566	2566
1249	4392	4392
1250	3430	3430
1251	6016	6016
1252	3777	3777
1253	5816	5816
1254	5845	5845
1255	2735	2735
1256	7377	7377
1257	6784	6784
1258	9396	9396
1259	3650	3650
1260	3804	3804
1261	6913	6913
1262	572	572
1263	9354	9354
1264	5981	5981
1265	7086	7086
1266	2998	2998
1267	4622	4622
1268	3100	3100
1269	1159	1159
1270	7077	7077
1271	8282	8282
1272	9091	9091
1273	3680	3680
1274	9306	9306
1275	4463	4463
1276	2159	2159
1277	9119	9119
1278	3947	3947
1279	6053	6053
1280	7195	7195
1281	1263	1263
1282	713	713
1283	8313	8313
1284	8900	8900
1285	4986	4986
1286	5335	5335
1287	9383	9383
1288	8211	8211
1289	4521	4521
1290	7562	7562
1291	1925	1925
1292	9641	9641
1293	8824	8824
1294	3653	3653
1295	8590	8590
1296	3042	3042
1297	7189	7189
1298	8496	8496
1299	581	581
1300	5591	5591
1301	7510	7510
1302	145	145
1303	6858	6858
1304	1379	1379
1305	9770	9770
1306	2071	2071
1307	9705	9705
1308	9637	9637
1309	2728	2728
1310	9551	9551
1311	2789	2789
1312	1073	1073
1313	9119	9119
1314	4333	4333
1315	511	511
1316	8980	8980
1317	8418	8418
1318	9342	9342
1319	6477	6477
1320	7031	7031
1321	6415	6415
1322	8995	8995
1323	6114	6114
1324	8177	8177
1325	1624	1624
1326	2788	2788
1327	117	117
1328	7844	7844
1329	3292	3292
1330	6142	6142
1331	5154	5154
1332	8706	8706
1333	2912	2912
1334	7153	7153
1335	1890	1890
1336	8147	8147
1337	3826	3826
1338	7136	7136
1339	107	107
1340	8548	8548
1341	4073	4073
1342	5627	5627
1343	1910	1910
1344	2687	2687
1345	3858	3858
1346	6444	6444
1347	6906	6906
1348	629	629
1349	2324	2324
1350	3389	3389
1351	2216	2216
1352	1824	1824
1353	8966	8966
1354	4821	4821
1355	2325	2325
1356	3789	3789
1357	6005	6005
1358	2791	2791
1359	4553	4553
1360	898	898
1361	7330	7330
1362	9092	9092
1363	4171	4171
1364	4981	4981
1365	6789	6789
1366	3132	3132
1367	9355	9355
1368	114	114
1369	7592	7592
1370	7663	7663
1371	9331	9331
1372	4564	4564
1373	1367	1367
1374	1526	1526
1375	782	782
1376	6260	6260
1377	6082	6082
1378	2437	2437
1379	5997	5997
1380	1240	1240
1381	5554	5554
1382	5092	5092
1383	4878	4878
1384	4347	4347
1385	9478	9478
1386	7946	7946
1387	3067	3067
1388	3997	3997
1389	8225	8225
1390	5493	5493
1391	8701	8701
1392	4259	4259
1393	2115	2115
1394	6173	6173
1395	9508	9508
1396	9814	9814
1397	7392	7392
1398	7502	7502
1399	9623	9623
1400	2839	2839
1401	8015	8015
1402	4984	4984
1403	5871	5871
1404	2954	2954
1405	8199	8199
1406	5593	5593
1407	1495	1495
1408	1309	1309
1409	5277	5277
1410	893	893
1411	7891	7891
1412	5757	5757
1413	2666	2666
1414	3662	3662
1415	367	367
1416	1670	1670
1417	6670	6670
1418	8734	8734
1419	5734	5734
1420	3806	3806
1421	3238	3238
1422	9652	9652
1423	6330	6330
1424	1412	1412
1425	2585	2585
1426	1086	1086
1427	7355	7355
1428	9531	9531
1429	7457	7457
1430	5891	5891
1431	9650	9650
1432	9965	9965
1433	2371	2371
1434	449	449
1435	6951	6951
1436	8997	8997
1437	3019	3019
1438	4418	4418
1439	8230	8230
1440	2317	2317
1441	2744	2744
1442	9341	9341
1443	2438	2438
1444	9386	9386
1445	1714	1714
1446	3726	3726
1447	4050	4050
1448	4643	4643
1449	6377	6377
1450	3804	3804
1451	654	654
1452	7694	7694
1453	5980	5980
1454	832	832
1455	954	954
1456	8571	8571
1457	5049	5049
1458	9460	9460
1459	5859	5859
1460	7139	7139
1461	5851	5851
1462	7134	7134
1463	6964	6964
1464	2830	2830
1465	3691	3691
1466	8899	8899
1467	9020	9020
1468	5652	5652
1469	7511	7511
1470	7825	7825
1471	3516	3516
1472	8533	8533
1473	4939	4939
1474	4453	4453
1475	6011	6011
1476	1669	1669
1477	4727	4727
1478	5467	5467
1479	5294	5294
1480	9014	9014
1481	9935	9935
1482	6863	6863
1483	3913	3913
1484	6271	6271
1485	4163	4163
1486	7149	7149
1487	7512	7512
1488	5696	5696
1489	6873	6873
1490	2552	2552
1491	157	157
1492	1526	1526
1493	9124	9124
1494	4696	4696
1495	9742	9742
1496	902	902
1497	9434	9434
1498	3578	3578
1499	821	821
1500	7027	7027
1501	1628	1628
1502	2822	2822
1503	1293	1293
1504	2397	2397
1505	9553	9553
1506	4566	4566
1507	7844	7844
1508	3667	3667
1509	2293	2293
1510	3222	3222
1511	4121	4121
1512	9570	9570
1513	290	290
1514	2007	2007
1515	9696	9696
1516	8115	8115
1517	3810	3810
1518	1969	1969
1519	8969	8969
1520	2648	2648
1521	9965	9965
1522	7977	7977
1523	6458	6458
1524	7124	7124
1525	2809	2809
1526	1549	1549
1527	5813	5813
1528	8667	8667
1529	5621	5621
1530	652	652
1531	7713	7713
1532	8167	8167
1533	5458	5458
1534	7836	7836
1535	2990	2990
1536	1944	1944
1537	5814	5814
1538	7744	7744
1539	7609	7609
1540	3765	3765
1541	2371	2371
1542	2560	2560
1543	4103	4103
1544	3718	3718
1545	5942	5942
1546	1493	1493
1547	5267	5267
1548	3783	3783
1549	6845	6845
1550	6528	6528
1551	9571	9571
1552	9986	9986
1553	1456	1456
1554	9918	9918
1555	2047	2047
1556	6418	6418
1557	9097	9097
1558	8996	8996
1559	641	641
1560	2399	2399
1561	4904	4904
1562	7693	7693
1563	9395	9395
1564	2243	2243
1565	4489	4489
1566	9132	9132
1567	288	288
1568	9277	9277
1569	5134	5134
1570	3308	3308
1571	3471	3471
1572	1863	1863
1573	1927	1927
1574	3080	3080
1575	7373	7373
1576	4724	4724
1577	9314	9314
1578	446	446
1579	5180	5180
1580	6555	6555
1581	6784	6784
1582	1991	1991
1583	5599	5599
1584	3650	3650
1585	5751	5751
1586	1936	1936
1587	8564	8564
1588	2012	2012
1589	4838	4838
1590	8500	8500
1591	4393	4393
1592	1231	1231
1593	4437	4437
1594	4527	4527
1595	8208	8208
1596	8331	8331
1597	7626	7626
1598	7212	7212
1599	2382	2382
1600	4675	4675
1601	4206	4206
1602	2403	2403
1603	184	184
1604	3272	3272
1605	3420	3420
1606	2139	2139
1607	3648	3648
1608	811	811
1609	2622	2622
1610	1606	1606
1611	5339	5339
1612	1389	1389
1613	6716	6716
1614	6605	6605
1615	945	945
1616	1144	1144
1617	2859	2859
1618	4772	4772
1619	3071	3071
1620	7022	7022
1621	6400	6400
1622	4963	4963
1623	9762	9762
1624	5411	5411
1625	156	156
1626	4606	4606
1627	6558	6558
1628	1671	1671
1629	167	167
1630	9376	9376
1631	5025	5025
1632	3451	3451
1633	5370	5370
1634	3871	3871
1635	4712	4712
1636	2009	2009
1637	2014	2014
1638	6791	6791
1639	1200	1200
1640	8422	8422
1641	9844	9844
1642	9593	9593
1643	1360	1360
1644	8149	8149
1645	7784	7784
1646	4924	4924
1647	4705	4705
1648	7373	7373
1649	8673	8673
1650	6107	6107
1651	8083	8083
1652	9412	9412
1653	8414	8414
1654	8019	8019
1655	9051	9051
1656	4144	4144
1657	1014	1014
1658	1234	1234
1659	606	606
1660	8292	8292
1661	1423	1423
1662	4423	4423
1663	4413	4413
1664	7296	7296
1665	958	958
1666	5637	5637
1667	9646	9646
1668	6466	6466
1669	637	637
1670	5178	5178
1671	1834	1834
1672	5540	5540
1673	946	946
1674	7947	7947
1675	5653	5653
1676	8761	8761
1677	6190	6190
1678	3936	3936
1679	2364	2364
1680	2484	2484
1681	2686	2686
1682	8774	8774
1683	6029	6029
1684	8158	8158
1685	2101	2101
1686	4115	4115
1687	9525	9525
1688	9945	9945
1689	2170	2170
1690	8732	8732
1691	5345	5345
1692	2459	2459
1693	2480	2480
