KP_20000_weakly_correlated
capacity	49975540
nb_items	20000
223	8154	8548
224	10642	9845
225	8797	7919
226	5516	5479
227	8483	9405
228	6589	6649
229	6770	6527
230	4511	4361
231	3272	3155
232	8336	7531
233	6187	6191
234	8200	8630
235	1053	408
236	728	408
237	6179	6695
238	6806	7376
239	3775	3300
240	932	1046
241	5319	4433
242	5555	5375
243	5344	6027
244	7267	8204
245	4685	4781
246	6392	5984
247	1182	797
248	6100	6134
249	8433	8551
250	3051	3880
251	6515	5786
252	9179	9832
253	8839	9730
254	4818	3916
255	2072	2532
256	733	645
257	3448	3779
258	176	483
259	3713	4332
260	7765	7768
261	5692	5434
262	1712	1789
263	8849	8876
264	8770	8606
265	7806	7286
266	5074	5223
267	2627	2723
268	518	382
269	4432	3678
270	3857	4366
271	6768	7738
272	1074	317
273	8453	8227
274	8209	7615
275	6667	7364
276	1598	1138
277	3004	2269
278	7506	7239
279	9562	9552
280	843	259
281	9491	9793
282	1569	2086
283	5864	6061
284	3993	3360
285	7583	6587
286	8869	9651
287	8329	8249
288	5173	5569
289	6031	6189
290	3428	3727
291	1285	329
292	9218	9957
293	10250	9954
294	8397	9274
295	4113	3966
296	7556	7871
297	9305	8642
298	3250	3019
299	8355	8215
300	3271	2410
301	3281	3484
302	2358	2370
303	8472	7955
304	9878	9912
305	4726	4132
306	2611	2272
307	6637	7551
308	186	19
309	1604	805
310	5206	5450
311	8117	7734
312	8168	7899
313	3551	3495
314	9121	8890
315	8152	8049
316	2288	2973
317	8214	7339
318	196	143
319	6790	6124
320	2650	1999
321	3599	3752
322	503	345
323	2790	3055
324	8569	7865
325	3861	2901
326	9576	9634
327	3143	2990
328	8128	8525
329	6143	5925
330	2661	3486
331	9461	8865
332	7086	8073
333	5916	5769
334	3837	4401
335	8640	8710
336	10326	9567
337	4302	4283
338	6696	6966
339	6997	7269
340	2014	1384
341	6543	6537
342	6064	6055
343	2954	3406
344	1757	804
345	5047	4332
346	2738	2200
347	9813	9388
348	10041	9362
349	1179	2169
350	6613	6126
351	4201	3749
352	1223	1163
353	1361	432
354	4527	5475
355	6891	7617
356	2975	3590
357	5404	6369
358	7409	7911
359	2162	1928
360	5928	5003
361	1176	1427
362	9370	9814
363	4864	5033
364	2265	1556
365	8390	9168
366	2284	1967
367	8966	9730
368	8935	8476
369	202	316
370	8077	7527
371	10104	9402
372	7057	7375
373	8064	7536
374	10192	9321
375	10484	9838
376	614	1329
377	1683	2156
378	7428	8350
379	3631	3343
380	3438	3683
381	10567	9687
382	1315	659
383	2579	2322
384	8716	9395
385	321	1213
386	8999	9409
387	1501	1414
388	847	59
389	6110	6194
390	8012	7184
391	2586	3437
392	9689	9181
393	2543	2387
394	6632	6355
395	4021	3751
396	2381	2229
397	3418	3684
398	1026	1436
399	5043	4612
400	7083	8031
401	10361	9535
402	6784	6186
403	3030	2456
404	5868	6202
405	4843	4632
406	5830	5467
407	5063	5306
408	2735	2755
409	7503	8147
410	1972	1569
411	8944	8844
412	1059	289
413	3132	3434
414	6219	7072
415	5467	4747
416	10198	9509
417	6588	5674
418	6403	6544
419	5798	5300
420	8544	7704
421	3775	3289
422	2617	2402
423	4050	3710
424	5123	5555
425	3805	4340
426	9868	8915
427	6751	6930
428	3844	3017
429	3624	2993
430	3791	3964
431	5546	4695
432	4589	4683
433	10509	9988
434	3593	3338
435	6742	6382
436	3966	3852
437	5169	5491
438	4052	3860
439	3410	3583
440	711	1391
441	1614	2484
442	4611	4103
443	2757	3247
444	9189	8776
445	476	935
446	7258	7507
447	4993	5087
448	5954	5484
449	2488	3316
450	7485	7747
451	3787	3543
452	1077	1354
453	4797	4182
454	3839	3480
455	1190	1144
456	9164	9909
457	5443	6365
458	759	640
459	9057	9619
460	8437	8018
461	6759	7345
462	6440	6051
463	10808	9966
464	4829	4725
465	7505	7296
466	1100	573
467	2423	2713
468	5337	4932
469	2915	2771
470	9959	9461
471	1316	375
472	4796	4179
473	5844	5120
474	8432	9091
475	4542	3711
476	6540	7028
477	5647	5862
478	3938	3761
479	4925	4889
480	3223	2697
481	3016	2404
482	6112	5383
483	2050	1137
484	2145	2259
485	7458	7369
486	486	186
487	4932	4577
488	3073	2982
489	3484	2666
490	4992	4507
491	1210	1285
492	9294	8868
493	4009	3093
494	2919	2284
495	2363	1515
496	3671	4287
497	2913	3296
498	6938	7084
499	2411	3193
500	8986	8238
501	2496	1895
502	1837	2702
503	2920	2268
504	5318	4665
505	4571	5281
506	2216	3124
507	1700	1481
508	4411	5260
509	2600	3478
510	591	323
511	6042	6594
512	5769	6604
513	411	421
514	7384	8290
515	8832	9627
516	3207	2630
517	4903	5862
518	7624	7199
519	10417	9680
520	2418	1943
521	1771	1616
522	7657	7360
523	3589	4195
524	1014	91
525	8396	8645
526	2992	3598
527	6032	6476
528	1485	1238
529	6215	6160
530	5293	6068
531	9416	9697
532	1155	1538
533	6168	6975
534	8636	8949
535	954	619
536	7491	8490
537	4202	3577
538	2693	2619
539	1859	1874
540	8750	8078
541	6995	6371
542	4512	3853
543	5079	4108
544	9619	8677
545	3233	2283
546	6995	6532
547	3485	3818
548	5825	6429
549	10	155
550	404	312
551	7101	6192
552	7215	8153
553	3837	3915
554	3255	3162
555	5367	4424
556	2060	2638
557	4128	3736
558	4986	4224
559	4803	4658
560	7305	8219
561	6728	6099
562	926	173
563	9487	9529
564	8695	8593
565	8215	7528
566	3993	3772
567	9109	8944
568	6489	6432
569	8891	8350
570	22	828
571	8478	7547
572	5495	4526
573	7473	7730
574	4346	4277
575	7112	6278
576	2802	2687
577	9220	9405
578	4838	5499
579	6804	6681
580	4569	3955
581	3162	3493
582	3797	3227
583	4405	5371
584	399	132
585	3413	2901
586	7082	6618
587	9901	9014
588	6785	6136
589	1361	1611
590	3341	2925
591	7228	8124
592	5221	5727
593	5614	5039
594	6	570
595	9563	9873
596	2699	3695
597	421	487
598	7418	6717
599	9013	8546
600	3814	3408
601	7848	8118
602	4271	3761
603	401	422
604	5850	6612
605	4394	5303
606	3452	3893
607	810	73
608	7795	7112
609	5416	4928
610	5366	5432
611	5194	5093
612	4582	4701
613	4306	4928
614	1341	701
615	6249	5553
616	4836	5448
617	8017	8643
618	3437	3483
619	3781	3999
620	8293	8096
621	1190	290
622	5530	5093
623	7606	6849
624	871	619
625	1274	1689
626	8504	8103
627	4457	3471
628	761	1297
629	7621	7589
630	3767	3355
631	2360	3191
632	5932	6073
633	4496	4156
634	4492	3990
635	3334	3614
636	1730	1383
637	7204	6768
638	2861	2806
639	762	315
640	7728	7541
641	8172	7196
642	9235	8876
643	4417	4147
644	4863	5118
645	6843	6765
646	7717	6739
647	7142	6934
648	4892	4936
649	9927	9513
650	7078	7134
651	5490	5335
652	5432	4853
653	8522	8175
654	4706	5621
655	6882	5948
656	3225	3983
657	7760	7768
658	7076	7926
659	1424	794
660	8205	8030
661	206	582
662	223	618
663	7929	7604
664	5910	6883
665	3733	2897
666	8061	7596
667	3671	4003
668	436	1421
669	9004	8927
670	6580	7036
671	3640	4401
672	802	1456
673	8320	7668
674	974	714
675	6784	7443
676	7590	7783
677	4456	4211
678	7761	7454
679	6790	6331
680	9676	9864
681	9759	8773
682	6381	6643
683	8802	8806
684	2430	1945
685	2016	1355
686	899	1566
687	3943	3505
688	4243	4348
689	6369	5540
690	2106	1208
691	6967	7714
692	10842	9873
693	7997	7794
694	9710	9397
695	5702	5334
696	860	160
697	7430	7290
698	6411	6917
699	6383	5449
700	3073	2430
701	7184	7297
702	3261	3200
703	5155	5216
704	5787	6318
705	2499	1519
706	7822	7627
707	6056	6571
708	3075	2183
709	1886	1062
710	7143	6906
711	4539	3628
712	4365	3744
713	5940	5874
714	7835	8821
715	3121	2178
716	6052	5276
717	5320	4543
718	7209	7703
719	9803	9398
720	6590	7062
721	540	610
722	3608	2923
723	1208	1089
724	5280	6261
725	2606	2084
726	9725	9772
727	3719	3969
728	887	1235
729	10403	9557
730	7520	8159
731	6677	6567
732	6028	6747
733	7590	7874
734	5781	5173
735	8880	8903
736	6676	6300
737	915	50
738	4963	5826
739	8987	8569
740	9190	8593
741	4206	3214
742	8942	9141
743	2493	1567
744	3734	4617
745	6890	7701
746	6034	6000
747	4405	5080
748	8777	8595
749	5253	5989
750	662	253
751	4305	3504
752	8602	8371
753	1702	1855
754	3514	3182
755	4626	4373
756	2119	1958
757	8394	7411
758	8744	7745
759	5173	5905
760	3599	3394
761	4033	3839
762	5922	5261
763	2763	3186
764	1213	349
765	1181	720
766	278	795
767	1833	2472
768	9708	9692
769	683	151
770	2785	2066
771	8205	7255
772	1436	1610
773	3513	4021
774	7208	6871
775	6564	6313
776	5696	5886
777	4897	5739
778	5888	5240
779	2248	1732
780	496	987
781	1987	1625
782	7413	7994
783	8595	9409
784	9858	8925
785	7775	7644
786	9040	8071
787	4770	5663
788	9320	8884
789	3231	2484
790	6158	6672
791	9063	8776
792	3641	3662
793	4093	4636
794	3315	3873
795	8532	8055
796	1625	1213
797	8674	9016
798	665	372
799	8680	8023
800	2763	3537
801	7927	7840
802	7424	8379
803	4916	4037
804	933	863
805	8486	9384
806	5205	5070
807	2845	3797
808	6169	6577
809	2055	2373
810	150	478
811	1603	1986
812	5677	5222
813	437	43
814	6719	7287
815	2191	2874
816	7995	8900
817	742	139
818	2871	2704
819	5839	5377
820	7282	6589
821	7495	6966
822	4793	3832
823	7635	8517
824	213	14
825	5958	6843
826	7634	7733
827	3093	3868
828	6900	7398
829	8145	7803
830	7746	7917
831	4476	3667
832	5930	5961
833	1269	2027
834	1958	1895
835	4245	4723
836	1986	1113
837	2455	2627
838	3330	3421
839	3966	4117
840	7957	8525
841	3602	3465
842	7231	6892
843	6792	6100
844	3983	4380
845	1399	413
846	6101	6214
847	658	1363
848	5921	6728
849	5779	5842
850	2726	2243
851	6881	6200
852	9211	9087
853	7308	6722
854	4445	5439
855	6099	6648
856	1180	2055
857	7597	6688
858	4933	4036
859	7774	8774
860	7598	7549
861	6615	7257
862	5617	5730
863	6635	5812
864	4913	4526
865	7679	7839
866	846	897
867	1230	1843
868	5205	4274
869	7938	7476
870	3292	3061
871	4975	4513
872	7952	7337
873	5347	5247
874	3157	3394
875	6753	6281
876	1726	727
877	8898	7934
878	8857	9479
879	10271	9800
880	3189	3087
881	2503	3044
882	9341	9411
883	2894	2022
884	4427	5136
885	2011	1947
886	6817	7133
887	5828	5271
888	10239	9485
889	3083	3331
890	2961	3661
891	5189	5149
892	5140	5794
893	4219	3779
894	5029	4766
895	6210	7148
896	2244	2991
897	7476	8062
898	1859	2750
899	2356	2797
900	3102	2217
901	6627	6952
902	3059	3639
903	5803	5845
904	1613	1755
905	547	1211
906	1271	2254
907	6945	6001
908	5290	4528
909	5957	5941
910	5726	4899
911	1757	798
912	9207	9905
913	7471	7746
914	929	651
915	112	613
916	7466	7939
917	9221	8245
918	1099	1269
919	6764	7362
920	1358	836
921	8691	8230
922	5892	5817
923	3414	3913
924	433	487
925	4353	4107
926	8839	9125
927	6263	7085
928	3512	2554
929	1594	2221
930	9373	9790
931	4969	5861
932	5087	6041
933	9891	8905
934	3312	4200
935	5118	4650
936	3150	3827
937	5398	5779
938	7768	7653
939	3688	3793
940	4146	3237
941	6419	6122
942	537	110
943	3751	3293
944	4428	3758
945	5845	6058
946	6222	6265
947	5918	5323
948	3420	4103
949	4534	4518
950	7839	8363
951	10242	9695
952	8133	7481
953	2979	2572
954	5646	6055
955	6969	7012
956	7661	6959
957	9308	9505
958	2815	2869
959	1946	1043
960	7381	7911
961	8902	8897
962	3068	3233
963	146	78
964	3891	3501
965	1839	1031
966	4619	4001
967	6556	7458
968	7169	8002
969	9438	9192
970	3988	4671
971	7785	7160
972	7104	6727
973	6396	7076
974	3300	2411
975	6730	7599
976	8444	8934
977	2743	3122
978	5741	5319
979	4649	3844
980	4567	5379
981	2432	2048
982	4688	4699
983	4799	4272
984	7468	6556
985	7312	6777
986	2625	2603
987	7701	8484
988	4812	3887
989	3098	3266
990	900	611
991	1526	1349
992	1878	1202
993	4627	5371
994	1485	1103
995	553	1286
996	9736	9504
997	1824	1154
998	6324	6871
999	3662	3725
1000	582	957
1001	10046	9690
1002	5376	4737
1003	1324	462
1004	3403	2813
1005	4805	4881
1006	7743	7574
1007	712	37
1008	1365	2025
1009	7110	6707
1010	2003	1442
1011	5263	5297
1012	1497	2208
1013	1216	911
1014	9513	9504
1015	5472	6041
1016	5486	5662
1017	705	340
1018	911	565
1019	7509	7763
1020	6980	7950
1021	6773	5844
1022	2563	3339
1023	7727	7146
1024	6187	7122
1025	643	3
1026	3083	2357
1027	5248	5370
1028	867	1321
1029	2640	3160
1030	2662	3519
1031	36	407
1032	714	190
1033	7619	8145
1034	10066	9403
1035	10157	9890
1036	1023	126
1037	1703	1667
1038	8600	9268
1039	5169	5441
1040	5145	4998
1041	9818	9667
1042	802	787
1043	2496	3482
1044	3928	4743
1045	9338	8617
1046	2874	3282
1047	2590	2706
1048	704	1478
1049	3604	4213
1050	1381	771
1051	6521	6458
1052	3900	3481
1053	6097	5186
1054	1381	1249
1055	5386	4455
1056	8173	8688
1057	2364	3329
1058	4773	4509
1059	696	1480
1060	6373	5729
1061	2459	2146
1062	7375	6502
1063	446	486
1064	1283	1584
1065	1024	131
1066	8244	8385
1067	3920	4761
1068	9919	9306
1069	838	1004
1070	1737	2573
1071	3758	4026
1072	3700	4503
1073	7793	7972
1074	1296	496
1075	4139	3917
1076	6083	5422
1077	8432	8172
1078	6811	6184
1079	2494	1518
1080	6170	6852
1081	8020	7778
1082	6171	5754
1083	1454	958
1084	6842	6469
1085	1358	1503
1086	6491	5658
1087	3492	4132
1088	5919	6237
1089	3035	3669
1090	10012	9243
1091	3344	2890
1092	6603	6701
1093	9793	9520
1094	6765	7658
1095	1334	604
1096	3786	4190
1097	1484	2438
1098	8265	7432
1099	9394	9129
1100	4215	4972
1101	1420	644
1102	5510	5480
1103	933	1638
1104	4456	3721
1105	8378	8052
1106	7772	7659
1107	7104	7238
1108	1128	950
1109	8547	7836
1110	1144	386
1111	492	513
1112	2813	2859
1113	5030	4678
1114	2578	1732
1115	1968	1974
1116	9916	9635
1117	10820	9936
1118	10592	9800
1119	8297	7523
1120	144	376
1121	1359	429
1122	5637	4955
1123	6147	6680
1124	3269	2321
1125	7110	6143
1126	8996	9929
1127	5293	4502
1128	4604	5016
1129	6831	6319
1130	2799	2002
1131	1705	2019
1132	8623	8761
1133	1511	2401
1134	2740	1996
1135	4163	3783
1136	5	793
1137	6928	5988
1138	2926	2252
1139	10162	9384
1140	2438	1633
1141	9250	9636
1142	10400	9483
1143	5722	6397
1144	7772	8321
1145	2274	2009
1146	7184	6292
1147	4977	5802
1148	1993	1529
1149	2496	1961
1150	8695	9218
1151	1006	1862
1152	4564	4344
1153	9284	8611
1154	2377	2325
1155	6428	5913
1156	183	1038
1157	476	173
1158	5115	5448
1159	1433	1805
1160	2758	2217
1161	4670	4373
1162	10613	9899
1163	4546	4243
1164	1058	789
1165	7692	7243
1166	6171	5543
1167	6801	7617
1168	1039	1369
1169	8051	7169
1170	2602	1879
1171	4252	3429
1172	9345	8891
1173	1704	2215
1174	3894	3149
1175	1559	939
1176	2332	1947
1177	1899	1309
1178	7290	7711
1179	5400	5659
1180	522	257
1181	4115	4057
1182	4318	3335
1183	9837	9186
1184	7753	6907
1185	948	944
1186	3509	3363
1187	271	405
1188	815	575
1189	935	1406
1190	4032	4367
1191	1039	1709
1192	8180	7983
1193	7375	7957
1194	1667	2094
1195	6357	6779
1196	3276	2527
1197	1607	2096
1198	2606	2275
1199	7802	8696
1200	7646	8423
1201	7112	6724
1202	1024	395
1203	1449	2233
1204	930	87
1205	7043	7049
1206	5182	4364
1207	5114	5886
1208	4456	4933
1209	434	99
1210	1264	558
1211	851	1208
1212	8847	8077
1213	336	333
1214	8485	8216
1215	1168	897
1216	5084	5880
1217	6854	6123
1218	1154	1971
1219	5527	5954
1220	5016	5918
1221	8362	7899
1222	6441	6234
1223	1783	2400
1224	10084	9720
1225	1627	2406
1226	5667	5868
1227	1416	455
1228	5679	4854
1229	1878	1224
1230	9852	9573
1231	3516	3100
1232	1773	2364
1233	793	1123
1234	5758	6432
1235	4150	3204
1236	2903	2947
1237	5552	5741
1238	5273	4397
1239	10163	9284
1240	7843	7667
1241	7575	6902
1242	6784	7557
1243	9207	9640
1244	4183	4174
1245	6987	7323
1246	8726	8564
1247	8996	9783
1248	9762	9324
1249	10132	9534
1250	4973	4777
1251	8591	9181
1252	565	102
1253	4843	4244
1254	3782	2816
1255	7194	7271
1256	8031	8112
1257	674	233
1258	8161	8809
1259	2647	3132
1260	4467	4311
1261	6849	7042
1262	2161	1537
1263	2438	2756
1264	4421	4378
1265	7900	7811
1266	1290	764
1267	4270	3919
1268	10355	9965
1269	7739	7072
1270	4196	3545
1271	7077	7597
1272	2054	2079
1273	5246	4940
1274	8787	8364
1275	5389	4409
1276	3879	3305
1277	9535	9161
1278	2091	2060
1279	5018	4658
1280	8694	8312
1281	181	54
1282	5767	4934
1283	4127	3207
1284	3999	3845
1285	2317	2629
1286	8120	8767
1287	5482	6298
1288	3891	3794
1289	9393	8430
1290	5654	5748
1291	2825	3606
1292	1292	842
1293	4369	3745
1294	295	953
1295	5581	4826
1296	5546	6130
1297	8487	8028
1298	3634	3132
1299	1722	2667
1300	3949	4200
1301	8373	8330
1302	465	568
1303	8031	8046
1304	6102	5251
1305	2962	3949
1306	6252	7139
1307	6802	6992
1308	8820	9214
1309	2063	2451
1310	9405	8782
1311	3981	4664
1312	3468	3698
1313	4794	5617
1314	6268	5361
1315	1382	1693
1316	2067	2480
1317	7247	6495
1318	9939	9163
1319	957	1389
1320	8397	8352
1321	1089	645
1322	8778	8394
1323	7397	7573
1324	8335	7441
1325	3787	3162
1326	9357	9802
1327	1973	2380
1328	1801	2188
1329	6917	6617
1330	903	1331
1331	4819	3860
1332	2883	2789
1333	5560	5685
1334	6452	7176
1335	2381	3142
1336	603	1551
1337	3495	3016
1338	7261	7442
1339	5352	5341
1340	4992	4201
1341	196	434
1342	10229	9715
1343	277	299
1344	4115	3312
1345	8721	8669
1346	10185	9194
1347	3441	3711
1348	9823	8935
1349	5425	5254
1350	3894	4031
1351	8136	8704
1352	6500	7500
1353	7761	6954
1354	9794	9080
1355	7533	7592
1356	974	1734
1357	1159	1751
1358	3011	3038
1359	7353	7815
1360	8641	8575
1361	5722	6659
1362	3685	3074
1363	7125	6317
1364	7091	6370
1365	4034	3049
1366	68	417
1367	4907	4516
1368	3583	4444
1369	3767	3228
1370	9265	9920
1371	6975	7157
1372	5880	6353
1373	10079	9995
1374	1624	1494
1375	17	247
1376	6440	6048
1377	2200	1251
1378	6151	5389
1379	8002	8862
1380	5487	5682
1381	8324	8140
1382	7909	7994
1383	5893	6149
1384	5558	6085
1385	1550	1049
1386	1389	1462
1387	8866	8103
1388	7094	6724
1389	6028	6918
1390	3012	3312
1391	6198	6749
1392	6761	6263
1393	546	736
1394	304	164
1395	4076	4424
1396	9082	8540
1397	2575	2471
1398	7838	7565
1399	6524	6878
1400	8850	8696
1401	3147	3702
1402	450	518
1403	3461	3020
1404	2755	2674
1405	9014	9499
1406	3409	3775
1407	3674	4440
1408	5315	5268
1409	4958	5678
1410	3516	2732
1411	7408	7954
1412	3921	3946
1413	473	181
1414	4804	5199
1415	8013	7095
1416	4324	4760
1417	1886	1988
1418	4763	4882
1419	2462	2417
1420	4271	4998
1421	6121	6369
1422	8634	9008
1423	6632	7601
1424	6838	7451
1425	7469	7144
1426	3607	4330
1427	1007	18
1428	9027	9767
1429	1040	1539
1430	2829	2044
1431	4707	3804
1432	4396	5038
1433	2919	3364
1434	6850	6401
1435	9870	9062
1436	3117	3801
1437	6059	5066
1438	6485	7382
1439	4270	3501
1440	9856	9498
1441	989	1395
1442	3597	3332
1443	4107	4074
1444	4163	4372
1445	4892	4546
1446	1199	481
1447	6712	7543
1448	3315	3770
1449	1287	1326
1450	1531	2008
1451	7537	7421
1452	9243	8687
1453	8855	8120
1454	5576	4712
1455	455	1398
1456	5369	4520
1457	9820	9220
1458	9143	9392
1459	6452	5591
1460	182	857
1461	1318	508
1462	3854	2997
1463	3848	3438
1464	8879	7950
1465	2840	3279
1466	3362	4120
1467	8400	8816
1468	7365	8066
1469	10442	9650
1470	6998	7948
1471	5068	5506
1472	61	902
1473	1700	2207
1474	5346	5871
1475	2790	2011
1476	8928	8163
1477	5539	5628
1478	4641	3838
1479	1491	1501
1480	3693	2747
1481	5189	5213
1482	4491	4714
1483	1749	1089
1484	574	462
1485	2188	2654
1486	6874	6662
1487	3825	3781
1488	5530	5257
1489	8567	9382
1490	7406	7817
1491	5831	5893
1492	9533	8764
1493	6445	7399
1494	4775	5747
1495	6725	6281
1496	515	1120
1497	1198	2041
1498	7088	7630
1499	5235	5070
1500	7233	7819
1501	7701	6859
1502	7403	6991
1503	5995	6319
1504	6558	6096
1505	7574	7116
1506	9331	9234
1507	3363	2820
1508	8670	7847
1509	1755	2559
1510	2679	2498
1511	8343	8905
1512	14	340
1513	4448	3682
1514	4824	4104
1515	9726	9482
1516	3566	4259
1517	1445	2149
1518	4804	4275
1519	6641	5829
1520	7336	7695
1521	7979	7058
1522	6111	6582
1523	5037	4189
1524	8200	8696
1525	7734	7530
1526	2071	1399
1527	4422	5404
1528	3241	4130
1529	3060	3996
1530	1467	2232
1531	8370	8097
1532	3436	2857
1533	2627	2882
1534	5133	4597
1535	4798	3926
1536	3391	4337
1537	7461	7720
1538	3094	2857
1539	4696	4804
1540	7881	8204
1541	2493	3179
1542	6004	6446
1543	1791	2569
1544	1924	1388
1545	2162	2102
1546	1755	933
1547	3050	3696
1548	1436	1140
1549	1180	229
1550	922	1721
1551	8584	8044
1552	9357	8699
1553	3269	3679
1554	6676	7384
1555	7658	8609
1556	2526	3434
1557	9761	9428
1558	4682	5559
1559	1255	575
1560	3289	3061
1561	7794	7853
1562	5923	6578
1563	5453	5688
1564	4494	4666
1565	922	562
1566	5999	6450
1567	3493	3799
1568	7366	6380
1569	8995	9633
1570	874	418
1571	6674	5814
1572	7520	6611
1573	2054	1977
1574	5499	5257
1575	2753	2278
1576	4468	4699
1577	5777	6731
1578	9799	8906
1579	8075	7587
1580	355	653
1581	3997	4825
1582	5473	6080
1583	5931	6585
1584	2102	2373
1585	7404	8307
1586	4068	3350
1587	704	587
1588	8517	7890
1589	3980	3491
1590	3559	3834
1591	10044	9605
1592	8127	8384
1593	3979	4109
1594	8494	7538
1595	4225	4595
1596	4964	4504
1597	6817	6445
1598	8589	7797
1599	6828	6436
1600	3972	3843
1601	334	12
1602	8542	7613
1603	1165	1120
1604	1236	574
1605	9821	8936
1606	3469	4099
1607	58	801
1608	8415	8813
1609	8976	8247
1610	1530	819
1611	5359	6106
1612	8997	9645
1613	320	474
1614	3785	3892
1615	816	760
1616	88	681
1617	334	38
1618	2043	1295
1619	1047	1745
1620	1396	1562
1621	5611	5618
1622	1063	299
1623	2930	3638
1624	9734	9489
1625	1372	2288
1626	4275	3303
1627	6360	6041
1628	5843	5068
1629	4247	3424
1630	4020	4325
1631	7648	7193
1632	4186	5023
1633	6987	7625
1634	5445	4639
1635	1703	1789
1636	6552	6171
1637	8617	7634
1638	638	1602
1639	9531	9166
1640	98	350
1641	7962	8647
1642	8071	8019
1643	4220	3934
1644	3685	3093
1645	8136	8120
1646	7760	7465
1647	2586	2911
1648	1044	1344
1649	9118	9376
1650	5691	5084
1651	3668	4269
1652	8295	8702
1653	7345	8343
1654	7231	7905
1655	7996	8401
1656	5223	4611
1657	8578	9572
1658	6749	6231
1659	9720	9574
1660	10460	9770
1661	1190	572
1662	7687	8096
1663	7822	8548
1664	3681	3637
1665	3118	2394
1666	8871	8005
1667	4907	5738
1668	1221	2142
1669	9635	8924
1670	5807	6145
1671	295	238
1672	2973	3711
1673	4957	5673
1674	362	472
1675	4155	3161
1676	8157	8155
1677	10171	9200
1678	1925	1416
1679	7110	6827
1680	4517	5023
1681	5117	4544
1682	3849	4634
1683	4613	4685
1684	8906	9000
1685	9961	9524
1686	8675	8558
1687	7359	7534
1688	7695	8555
1689	8729	9296
1690	7245	6734
1691	5261	6123
1692	4458	5312
1693	4134	3547
1694	8903	8042
1695	40	607
