KP_100000_uncorrelated
capacity	25089394
nb_items	100000
293	777	763
294	358	689
295	70	609
296	320	339
297	381	76
298	824	884
299	807	140
300	509	56
301	949	877
302	484	387
303	483	830
304	974	279
305	250	597
306	261	168
307	849	891
308	855	118
309	868	581
310	517	672
311	163	693
312	945	570
313	851	883
314	319	832
315	457	572
316	64	801
317	751	799
318	806	648
319	555	795
320	197	105
321	621	70
322	671	23
323	525	260
324	265	304
325	928	885
326	586	509
327	454	945
328	807	271
329	32	516
330	307	987
331	958	368
332	780	471
333	867	60
334	677	191
335	916	879
336	665	521
337	921	303
338	466	69
339	167	618
340	321	392
341	53	68
342	784	511
343	77	467
344	605	639
345	252	153
346	166	431
347	550	509
348	190	514
349	562	450
350	269	557
351	771	617
352	503	718
353	332	606
354	798	781
355	390	455
356	566	137
357	677	939
358	971	964
359	707	593
360	402	383
361	294	542
362	793	673
363	653	584
364	382	626
365	386	843
366	366	41
367	221	299
368	555	643
369	902	799
370	718	74
371	573	272
372	522	891
373	10	341
374	802	996
375	930	870
376	637	73
377	224	741
378	790	281
379	921	355
380	142	560
381	587	582
382	592	241
383	162	581
384	781	870
385	549	114
386	233	669
387	437	492
388	511	670
389	302	647
390	591	488
391	595	977
392	998	57
393	269	985
394	993	214
395	257	468
396	473	761
397	731	776
398	359	43
399	838	69
400	89	734
401	103	621
402	537	631
403	295	142
404	546	412
405	602	170
406	251	424
407	538	479
408	884	677
409	638	52
410	898	780
411	474	757
412	48	501
413	226	84
414	957	978
415	506	981
416	52	150
417	793	888
418	737	206
419	954	252
420	743	763
421	373	978
422	59	559
423	61	878
424	479	476
425	589	994
426	81	759
427	333	318
428	418	335
429	749	257
430	145	609
431	365	145
432	303	882
433	194	918
434	486	45
435	84	158
436	174	744
437	711	250
438	518	611
439	320	583
440	333	58
441	386	566
442	292	716
443	856	788
444	166	628
445	466	607
446	809	629
447	250	391
448	904	389
449	630	875
450	744	460
451	848	84
452	829	463
453	309	678
454	986	406
455	575	988
456	463	338
457	916	787
458	299	432
459	774	751
460	448	838
461	462	327
462	74	508
463	501	920
464	990	139
465	899	511
466	593	349
467	439	955
468	499	463
469	254	437
470	45	806
471	586	562
472	942	448
473	95	645
474	838	167
475	395	324
476	483	252
477	516	166
478	797	304
479	586	652
480	887	194
481	593	108
482	250	187
483	129	833
484	87	29
485	555	438
486	959	823
487	780	491
488	749	461
489	680	171
490	82	692
491	733	750
492	389	402
493	579	755
494	144	254
495	439	906
496	903	238
497	735	653
498	818	379
499	476	579
500	224	886
501	89	36
502	897	865
503	9	4
504	299	207
505	874	918
506	608	773
507	597	674
508	865	594
509	942	259
510	752	81
511	444	24
512	742	721
513	901	448
514	529	267
515	865	438
516	466	44
517	116	629
518	797	956
519	588	578
520	204	379
521	701	602
522	549	582
523	962	482
524	78	823
525	86	188
526	754	442
527	714	40
528	70	347
529	579	130
530	117	885
531	768	222
532	291	831
533	222	310
534	622	258
535	812	447
536	303	468
537	835	963
538	441	298
539	697	983
540	564	622
541	467	469
542	379	958
543	297	471
544	823	153
545	951	757
546	814	629
547	206	269
548	475	320
549	863	258
550	179	882
551	624	994
552	349	988
553	753	513
554	508	148
555	506	576
556	731	817
557	385	822
558	810	98
559	802	954
560	929	50
561	56	799
562	863	710
563	276	655
564	242	648
565	305	712
566	112	420
567	932	635
568	869	928
569	867	460
570	826	529
571	637	385
572	108	476
573	41	252
574	301	236
575	891	215
576	428	152
577	974	148
578	949	237
579	241	537
580	686	539
581	827	680
582	644	226
583	87	978
584	50	76
585	417	859
586	185	846
587	26	88
588	185	457
589	736	257
590	228	83
591	158	904
592	125	132
593	603	285
594	815	644
595	624	37
596	224	986
597	252	494
598	665	100
599	827	219
600	395	165
601	108	555
602	823	216
603	979	844
604	562	119
605	347	803
606	828	889
607	381	528
608	344	62
609	108	417
610	402	583
611	560	269
612	432	903
613	523	347
614	653	924
615	456	884
616	115	951
617	718	341
618	442	553
619	264	22
620	799	477
621	193	507
622	217	928
623	922	232
624	54	450
625	792	801
626	8	985
627	558	472
628	975	883
629	134	201
630	81	511
631	152	556
632	881	334
633	1	928
634	562	64
635	589	401
636	931	75
637	903	480
638	983	699
639	619	317
640	295	762
641	822	418
642	387	126
643	355	172
644	805	367
645	297	861
646	37	628
647	628	896
648	469	959
649	536	297
650	919	993
651	381	818
652	997	844
653	104	825
654	779	41
655	479	510
656	535	187
657	603	662
658	824	703
659	815	338
660	524	267
661	514	166
662	339	185
663	183	420
664	631	780
665	1	135
666	913	593
667	605	454
668	989	460
669	857	418
670	459	865
671	742	65
672	911	471
673	918	630
674	20	909
675	77	699
676	450	282
677	346	665
678	709	969
679	990	18
680	912	892
681	167	678
682	632	808
683	158	555
684	320	798
685	607	336
686	853	868
687	532	789
688	514	646
689	723	291
690	699	190
691	288	375
692	883	9
693	994	341
694	601	72
695	413	95
696	537	347
697	818	438
698	831	765
699	6	618
700	748	278
701	581	56
702	878	791
703	14	308
704	455	204
705	73	61
706	999	384
707	939	394
708	640	573
709	422	567
710	623	69
711	182	831
712	58	539
713	738	986
714	108	10
715	826	595
716	668	225
717	883	793
718	484	603
719	820	310
720	290	202
721	1	585
722	354	955
723	938	775
724	228	195
725	958	887
726	422	987
727	768	648
728	38	370
729	725	192
730	775	971
731	991	271
732	545	331
733	486	45
734	609	647
735	365	916
736	286	723
737	427	175
738	640	49
739	849	269
740	958	504
741	94	236
742	983	574
743	952	258
744	242	683
745	648	224
746	843	945
747	865	153
748	916	793
749	312	839
750	573	774
751	898	905
752	692	297
753	864	629
754	571	317
755	854	834
756	590	224
757	631	224
758	559	310
759	54	719
760	496	504
761	581	350
762	430	316
763	808	752
764	652	59
765	674	136
766	16	623
767	428	962
768	597	994
769	534	279
770	307	296
771	839	656
772	257	384
773	584	527
774	38	652
775	984	867
776	141	237
777	36	726
778	557	801
779	693	137
780	996	402
781	151	484
782	667	343
783	721	461
784	421	722
785	268	621
786	722	591
787	778	42
788	740	23
789	100	106
790	879	1
791	451	596
792	520	900
793	283	79
794	830	729
795	371	779
796	158	920
797	599	351
798	974	71
799	8	574
800	445	142
801	446	439
802	818	707
803	566	407
804	679	47
805	48	54
806	760	399
807	880	730
808	203	649
809	882	21
810	886	670
811	442	991
812	327	305
813	453	197
814	956	681
815	104	545
816	639	732
817	278	93
818	691	500
819	784	630
820	347	469
821	669	284
822	733	675
823	192	139
824	824	260
825	544	328
826	227	406
827	369	848
828	412	909
829	329	467
830	627	968
831	606	603
832	68	182
833	125	824
834	407	962
835	63	26
836	43	121
837	20	489
838	707	345
839	927	965
840	887	890
841	796	441
842	105	199
843	410	874
844	353	707
845	678	978
846	42	133
847	320	737
848	553	661
849	737	635
850	970	889
851	396	971
852	487	270
853	377	205
854	791	166
855	75	373
856	444	348
857	368	224
858	360	275
859	975	877
860	147	661
861	193	477
862	498	723
863	725	377
864	354	49
865	513	486
866	632	30
867	686	812
868	176	119
869	571	703
870	895	810
871	616	968
872	706	682
873	266	697
874	55	632
875	765	237
876	769	567
877	257	909
878	107	155
879	28	866
880	41	826
881	156	277
882	465	954
883	311	872
884	974	409
885	889	725
886	327	227
887	625	365
888	379	663
889	160	822
890	177	732
891	654	214
892	529	793
893	790	424
894	509	533
895	562	410
896	195	516
897	174	15
898	211	407
899	106	15
900	184	455
901	104	378
902	474	753
903	185	612
904	986	865
905	273	913
906	50	50
907	621	174
908	883	279
909	909	265
910	478	230
911	718	704
912	39	718
913	347	239
914	165	135
915	205	226
916	348	531
917	614	553
918	243	969
919	429	48
920	952	619
921	693	545
922	249	899
923	341	787
924	454	285
925	697	297
926	586	738
927	174	61
928	25	7
929	841	756
930	762	304
931	313	665
932	708	612
933	837	88
934	358	411
935	555	352
936	986	618
937	114	278
938	260	43
939	356	673
940	212	408
941	85	185
942	166	427
943	133	551
944	504	839
945	891	579
946	752	605
947	699	372
948	408	715
949	248	964
950	683	457
951	428	806
952	912	987
953	244	250
954	323	245
955	274	558
956	294	925
957	816	597
958	625	942
959	140	600
960	778	862
961	913	90
962	7	90
963	203	997
964	191	165
965	818	464
966	495	970
967	705	361
968	485	309
969	435	428
970	73	887
971	384	888
972	970	622
973	108	463
974	638	600
975	738	922
976	381	183
977	706	258
978	798	228
979	709	587
980	511	516
981	78	547
982	967	244
983	934	286
984	474	323
985	918	403
986	466	88
987	793	706
988	987	114
989	830	590
990	489	730
991	69	908
992	345	412
993	537	260
994	117	350
995	659	571
996	98	931
997	120	798
998	224	536
999	234	72
1000	746	272
1001	792	205
1002	702	145
1003	462	792
1004	836	194
1005	690	1000
1006	974	859
1007	429	455
1008	506	307
1009	499	519
1010	292	443
1011	75	78
1012	933	98
1013	875	661
1014	862	894
1015	18	667
1016	695	155
1017	908	174
1018	316	34
1019	198	243
1020	794	340
1021	966	56
1022	172	170
1023	386	538
1024	968	723
1025	134	960
1026	766	983
1027	477	630
1028	293	571
1029	89	911
1030	843	335
1031	848	496
1032	796	531
1033	835	253
1034	560	994
1035	954	643
1036	224	583
1037	606	711
1038	214	738
1039	798	986
1040	455	927
1041	426	952
1042	458	927
1043	985	759
1044	454	777
1045	726	820
1046	427	333
1047	372	821
1048	389	861
1049	425	743
1050	630	250
1051	412	471
1052	925	339
1053	598	70
1054	302	199
1055	961	186
1056	709	619
1057	41	618
1058	170	410
1059	346	314
1060	407	743
1061	546	98
1062	944	870
1063	783	300
1064	1	576
1065	259	849
1066	812	18
1067	729	617
1068	426	943
1069	165	271
1070	943	321
1071	438	752
1072	503	985
1073	869	74
1074	165	999
1075	767	132
1076	677	563
1077	741	402
1078	939	372
1079	653	741
1080	134	297
1081	17	878
1082	674	454
1083	218	898
1084	15	988
1085	606	668
1086	869	111
1087	592	423
1088	556	460
1089	268	890
1090	971	858
1091	21	754
1092	544	445
1093	471	315
1094	769	550
1095	728	853
1096	496	86
1097	825	593
1098	716	603
1099	151	369
1100	835	894
1101	549	508
1102	925	362
1103	864	918
1104	220	854
1105	834	460
1106	95	831
1107	938	70
1108	413	847
1109	566	33
1110	359	706
1111	120	598
1112	557	234
1113	604	814
1114	844	518
1115	204	766
1116	921	355
1117	801	482
1118	64	51
1119	122	362
1120	716	147
1121	180	911
1122	905	691
1123	181	430
1124	978	182
1125	562	602
1126	571	427
1127	774	560
1128	793	827
1129	997	408
1130	218	984
1131	767	748
1132	610	45
1133	980	850
1134	360	741
1135	415	168
1136	998	267
1137	272	760
1138	651	980
1139	965	608
1140	1	160
1141	66	429
1142	894	776
1143	191	266
1144	895	805
1145	897	934
1146	472	14
1147	319	860
1148	529	974
1149	807	806
1150	828	683
1151	10	98
1152	121	875
1153	90	921
1154	755	971
1155	40	581
1156	98	181
1157	974	303
1158	800	304
1159	539	837
1160	688	595
1161	994	694
1162	603	94
1163	820	837
1164	224	176
1165	92	522
1166	151	814
1167	564	54
1168	845	553
1169	559	419
1170	951	978
1171	962	121
1172	897	427
1173	525	71
1174	816	92
1175	708	548
1176	982	265
1177	622	23
1178	357	634
1179	578	949
1180	896	478
1181	94	829
1182	465	594
1183	133	280
1184	432	317
1185	620	152
1186	849	214
1187	568	673
1188	516	621
1189	31	298
1190	738	984
1191	704	235
1192	724	332
1193	447	921
1194	797	420
1195	422	253
1196	565	370
1197	69	945
1198	785	829
1199	70	387
1200	779	38
1201	140	878
1202	197	435
1203	823	492
1204	88	732
1205	19	685
1206	611	27
1207	239	418
1208	827	403
1209	411	746
1210	497	184
1211	750	500
1212	314	164
1213	602	559
1214	128	800
1215	287	528
1216	668	364
1217	931	107
1218	551	537
1219	726	348
1220	432	944
1221	422	367
1222	444	247
1223	296	176
1224	994	692
1225	254	986
1226	438	141
1227	582	367
1228	810	132
1229	822	836
1230	704	725
1231	733	278
1232	573	270
1233	266	444
1234	707	463
1235	559	408
1236	784	208
1237	8	710
1238	861	504
1239	337	378
1240	130	612
1241	385	14
1242	110	923
1243	775	678
1244	444	635
1245	120	328
1246	962	837
1247	259	515
1248	637	991
1249	326	488
1250	493	196
1251	44	212
1252	562	631
1253	120	190
1254	569	293
1255	883	939
1256	569	168
1257	431	650
1258	768	45
1259	711	942
1260	451	185
1261	136	188
1262	186	486
1263	50	542
1264	329	85
1265	673	978
1266	623	414
1267	17	20
1268	379	976
1269	418	770
1270	999	97
1271	28	293
1272	719	703
1273	954	881
1274	46	969
1275	695	834
1276	861	610
1277	593	15
1278	603	59
1279	212	407
1280	995	933
1281	541	456
1282	825	248
1283	952	158
1284	827	986
1285	810	985
1286	578	307
1287	676	213
1288	259	818
1289	86	46
1290	991	983
1291	702	321
1292	21	968
1293	827	439
1294	77	341
1295	675	102
1296	282	895
1297	530	179
1298	857	518
1299	386	593
1300	967	103
1301	357	649
1302	321	11
1303	228	939
1304	428	301
1305	49	272
1306	625	446
1307	421	462
1308	708	801
1309	275	934
1310	715	901
1311	880	770
1312	304	140
1313	359	357
1314	434	782
1315	24	326
1316	631	640
1317	785	503
1318	836	285
1319	401	186
1320	758	635
1321	437	309
1322	175	644
1323	780	318
1324	741	41
1325	149	429
1326	134	362
1327	740	239
1328	730	850
1329	869	170
1330	458	887
1331	485	551
1332	198	78
1333	558	945
1334	453	352
1335	344	201
1336	957	924
1337	288	333
1338	246	314
1339	137	703
1340	682	64
1341	559	711
1342	406	821
1343	35	26
1344	7	238
1345	769	551
1346	156	773
1347	656	167
1348	162	667
1349	280	702
1350	410	665
1351	673	208
1352	782	99
1353	779	509
1354	659	4
1355	320	850
1356	891	433
1357	282	110
1358	574	457
1359	453	226
1360	797	267
1361	611	100
1362	668	601
1363	280	284
1364	125	345
1365	463	76
1366	289	458
1367	404	243
1368	661	689
1369	960	324
1370	999	774
1371	413	317
1372	357	24
1373	485	387
1374	744	742
1375	301	250
1376	642	306
1377	153	301
1378	440	390
1379	407	811
1380	199	279
1381	293	176
1382	162	803
1383	299	994
1384	988	306
1385	904	224
1386	989	291
1387	279	358
1388	822	996
1389	257	285
1390	726	364
1391	127	69
1392	380	500
1393	207	82
1394	233	525
1395	277	19
1396	13	908
1397	223	738
1398	324	18
1399	515	662
1400	699	290
1401	918	511
1402	561	702
1403	210	820
1404	111	275
1405	369	722
1406	36	982
1407	906	409
1408	760	381
1409	501	735
1410	181	791
1411	71	534
1412	4	924
1413	3	989
1414	887	630
1415	147	659
1416	870	319
1417	22	619
1418	381	377
1419	144	162
1420	778	389
1421	625	325
1422	45	382
1423	754	132
1424	888	912
1425	193	886
1426	512	758
1427	795	930
1428	569	553
1429	536	38
1430	969	644
1431	920	764
1432	549	749
1433	581	241
1434	869	764
1435	636	159
1436	27	360
1437	867	727
1438	650	629
1439	150	174
1440	402	11
1441	990	575
1442	336	62
1443	396	58
1444	881	869
1445	95	793
1446	180	313
1447	102	595
1448	478	346
1449	512	748
1450	766	57
1451	44	516
1452	379	72
1453	627	937
1454	154	711
1455	510	867
1456	763	216
1457	77	473
1458	612	234
1459	438	845
1460	105	501
1461	830	623
1462	188	652
1463	329	124
1464	479	669
1465	462	17
1466	618	632
1467	388	662
1468	170	940
1469	880	213
1470	303	112
1471	316	873
1472	990	189
1473	231	19
1474	416	283
1475	112	840
1476	902	865
1477	319	190
1478	914	791
1479	779	292
1480	867	574
1481	749	321
1482	513	620
1483	575	256
1484	392	208
1485	187	86
1486	762	760
1487	111	862
1488	464	249
1489	835	696
1490	494	860
1491	32	121
1492	932	502
1493	853	937
1494	969	20
1495	196	824
1496	674	541
1497	247	144
1498	362	859
1499	254	540
1500	962	844
1501	926	750
1502	112	610
1503	583	915
1504	494	100
1505	796	322
1506	339	177
1507	701	62
1508	843	977
1509	164	418
1510	988	63
1511	184	527
1512	207	694
1513	946	313
1514	585	135
1515	777	942
1516	661	928
1517	328	41
1518	827	648
1519	301	900
1520	215	66
1521	438	48
1522	169	302
1523	668	955
1524	310	498
1525	187	149
1526	418	390
1527	520	721
1528	282	91
1529	588	763
1530	338	72
1531	876	608
1532	792	119
1533	545	147
1534	199	732
1535	558	928
1536	430	491
1537	382	588
1538	822	294
1539	837	531
1540	393	270
1541	1	738
1542	476	435
1543	487	643
1544	198	570
1545	725	771
1546	240	418
1547	762	855
1548	112	34
1549	654	752
1550	474	212
1551	616	815
1552	934	703
1553	756	902
1554	789	603
1555	344	688
1556	728	58
1557	416	114
1558	89	126
1559	93	168
1560	974	124
1561	93	804
1562	833	338
1563	265	77
1564	770	186
1565	298	929
1566	806	441
1567	707	177
1568	646	331
1569	304	268
1570	191	876
1571	998	332
1572	907	730
1573	375	707
1574	85	327
1575	332	753
1576	261	305
1577	849	176
1578	279	126
1579	434	61
1580	954	418
1581	275	2
1582	406	606
1583	289	61
1584	35	21
1585	506	705
1586	210	687
1587	966	289
1588	765	182
1589	999	523
1590	775	366
1591	197	555
1592	502	505
1593	500	471
1594	569	24
1595	433	325
1596	314	253
1597	441	941
1598	340	979
1599	858	244
1600	429	279
1601	938	854
1602	704	420
1603	387	329
1604	816	82
1605	242	231
1606	638	185
1607	15	192
1608	350	601
1609	708	492
1610	390	207
1611	989	903
1612	271	65
1613	70	82
1614	989	851
1615	736	394
1616	17	929
1617	946	295
1618	669	690
1619	293	233
1620	929	716
1621	274	505
1622	99	690
1623	166	502
1624	347	835
1625	522	13
1626	577	257
1627	412	442
1628	254	503
1629	330	25
1630	701	260
1631	478	270
1632	581	716
1633	57	660
1634	731	518
1635	450	934
1636	371	385
1637	724	28
1638	909	781
1639	297	302
1640	466	926
1641	785	131
1642	619	81
1643	770	676
1644	870	233
1645	377	982
1646	130	303
1647	981	869
1648	935	264
1649	943	257
1650	154	225
1651	248	810
1652	900	631
1653	574	937
1654	444	272
1655	10	603
1656	18	178
1657	773	301
1658	306	7
1659	950	737
1660	704	361
1661	294	272
1662	409	966
1663	649	909
1664	24	827
1665	988	537
1666	408	88
1667	256	818
1668	126	324
1669	491	421
1670	697	690
1671	282	828
1672	991	170
1673	848	927
1674	792	788
1675	137	521
1676	856	915
1677	269	607
1678	154	335
1679	55	932
1680	900	778
1681	943	541
1682	10	976
1683	946	545
1684	77	593
1685	513	675
1686	700	561
1687	836	49
1688	167	460
1689	418	89
1690	927	450
1691	71	277
1692	256	106
1693	876	868
1694	288	415
1695	150	653
1696	747	947
1697	6	437
1698	45	526
1699	549	552
1700	521	349
1701	777	193
1702	660	645
1703	94	353
1704	98	374
1705	919	178
1706	425	201
1707	567	944
1708	510	89
1709	890	816
1710	410	412
1711	713	590
1712	189	544
1713	481	311
1714	400	929
1715	627	579
1716	519	2
1717	9	336
1718	463	288
1719	713	390
1720	51	480
1721	953	832
1722	268	16
1723	206	411
1724	784	517
1725	725	895
1726	814	4
1727	86	195
1728	516	646
1729	594	870
1730	545	315
1731	314	478
1732	247	802
1733	493	450
1734	388	634
1735	635	810
1736	17	616
1737	720	949
1738	797	108
1739	372	135
1740	531	273
1741	884	546
1742	787	588
1743	923	99
1744	292	604
1745	101	457
1746	128	176
1747	944	310
1748	533	406
1749	1	318
1750	680	878
1751	956	81
1752	133	961
1753	686	734
1754	922	254
1755	164	91
1756	72	270
1757	365	654
1758	174	216
1759	814	59
1760	290	828
1761	307	366
1762	811	554
1763	656	89
1764	526	170
1765	482	130
1766	648	205
1767	518	809
1768	989	399
1769	992	387
1770	896	676
1771	514	644
1772	611	186
1773	158	652
1774	327	740
1775	428	209
1776	226	905
1777	273	860
1778	542	436
1779	575	775
1780	404	986
1781	867	699
1782	843	388
1783	713	206
1784	215	408
1785	573	742
1786	931	916
1787	499	240
1788	358	517
1789	694	889
1790	492	567
1791	843	579
1792	221	770
1793	74	447
1794	566	64
1795	791	729
1796	76	738
1797	602	920
1798	851	787
1799	744	121
1800	472	490
1801	436	506
1802	210	375
1803	358	854
1804	282	782
1805	599	366
1806	998	515
1807	440	507
1808	759	24
1809	882	499
1810	616	181
1811	600	347
1812	49	859
1813	214	454
1814	996	196
1815	169	175
1816	889	751
1817	930	654
1818	549	695
1819	29	960
1820	977	643
1821	290	906
1822	881	358
1823	418	430
1824	391	5
1825	624	619
1826	801	544
1827	2	112
1828	998	749
1829	192	163
1830	895	215
1831	154	478
1832	899	829
1833	722	996
1834	656	757
1835	517	312
1836	430	838
1837	891	624
1838	972	677
1839	934	935
1840	419	938
1841	713	823
1842	517	264
1843	879	779
1844	150	106
1845	157	232
1846	494	66
1847	538	797
1848	354	283
1849	412	798
1850	177	755
1851	208	836
1852	123	490
1853	695	35
1854	238	340
1855	569	696
1856	210	141
1857	826	23
1858	106	291
1859	636	565
1860	537	722
1861	513	761
1862	880	678
1863	988	325
1864	600	541
1865	453	306
1866	569	349
1867	317	998
1868	531	379
1869	61	741
1870	187	66
1871	641	72
1872	464	842
1873	686	291
1874	485	538
1875	606	523
1876	916	689
1877	637	618
1878	313	533
1879	101	966
1880	418	262
1881	590	537
1882	828	36
1883	258	358
1884	259	217
1885	682	504
1886	582	501
1887	138	436
1888	660	882
1889	405	476
1890	501	733
1891	742	865
1892	857	179
1893	57	235
1894	692	372
1895	599	153
1896	975	288
1897	184	431
1898	31	302
1899	848	818
1900	785	431
1901	501	670
1902	571	851
1903	779	794
1904	601	28
1905	168	879
1906	870	783
1907	300	322
1908	863	928
1909	680	277
1910	84	831
1911	224	575
1912	177	743
1913	551	375
1914	866	340
1915	986	946
1916	825	750
1917	956	869
1918	790	65
1919	840	485
1920	242	541
1921	855	185
1922	603	970
1923	871	371
1924	673	446
1925	993	267
1926	582	82
1927	550	42
1928	665	974
1929	11	233
1930	210	762
1931	566	401
1932	102	30
1933	529	345
1934	518	417
1935	281	794
1936	611	855
1937	831	557
1938	583	981
1939	678	631
1940	910	134
1941	927	912
1942	932	918
1943	668	239
1944	110	583
1945	446	517
1946	443	385
1947	897	965
1948	462	659
1949	267	141
1950	581	145
1951	607	271
1952	840	708
1953	861	423
1954	367	268
1955	480	916
1956	336	456
1957	111	99
1958	438	816
1959	738	79
1960	230	811
1961	961	179
1962	236	431
1963	76	560
1964	64	913
1965	813	464
1966	690	710
1967	221	123
1968	294	971
1969	702	956
1970	607	563
1971	38	325
1972	384	876
1973	78	511
1974	317	700
1975	887	230
1976	300	268
1977	955	363
1978	376	996
1979	171	638
1980	94	339
1981	370	849
1982	538	141
1983	598	685
1984	775	933
1985	7	74
1986	670	795
1987	816	203
1988	96	695
1989	74	434
1990	88	667
1991	90	18
1992	955	362
1993	877	467
1994	631	670
1995	189	539
1996	302	982
1997	379	646
1998	809	33
1999	790	118
2000	894	187
2001	294	894
2002	156	796
2003	521	801
2004	736	231
2005	882	178
2006	87	482
2007	896	869
2008	32	262
2009	501	536
2010	777	290
2011	470	179
2012	331	45
2013	416	553
2014	31	124
2015	931	628
2016	84	153
2017	228	114
2018	176	563
2019	300	248
2020	218	941
2021	602	304
2022	838	375
2023	831	987
2024	894	44
2025	521	749
2026	72	649
2027	992	422
2028	66	983
2029	69	73
2030	11	175
2031	346	386
2032	955	731
2033	669	914
2034	903	497
2035	134	397
2036	520	185
2037	1	778
2038	33	888
2039	275	932
2040	887	882
2041	658	883
2042	400	656
2043	293	234
2044	384	940
2045	86	646
2046	413	835
2047	501	315
2048	652	461
2049	761	586
2050	380	703
2051	847	596
2052	976	969
2053	15	462
2054	436	468
2055	221	618
2056	230	189
2057	338	259
2058	35	146
2059	999	939
2060	471	304
2061	773	693
2062	864	250
2063	781	731
2064	555	58
2065	714	697
2066	812	541
2067	235	714
2068	54	138
2069	773	530
2070	176	150
2071	548	917
2072	103	828
2073	719	893
2074	669	50
2075	707	142
2076	899	220
2077	392	886
2078	127	282
2079	831	838
2080	450	720
2081	168	578
2082	848	682
2083	465	509
2084	346	711
2085	865	411
2086	907	51
2087	780	313
2088	12	756
2089	427	927
2090	181	465
2091	29	517
2092	851	552
2093	445	607
2094	340	636
2095	16	587
2096	638	735
2097	76	727
2098	462	566
2099	652	422
2100	640	68
2101	547	396
2102	347	230
2103	970	460
2104	999	191
2105	787	454
2106	867	53
2107	261	742
2108	210	773
2109	606	318
2110	675	473
2111	533	173
2112	314	725
2113	611	638
2114	388	251
2115	820	867
2116	13	814
2117	337	759
2118	579	462
2119	518	994
2120	440	934
2121	272	922
2122	728	757
2123	242	323
2124	738	920
2125	869	116
2126	836	100
2127	486	357
2128	985	38
2129	766	616
2130	171	444
2131	341	20
2132	16	128
