KP_20000_strongly_correlated
capacity	4992294
nb_items	20000
254	219	209
255	179	169
256	807	797
257	671	661
258	26	16
259	48	38
260	452	442
261	607	597
262	925	915
263	767	757
264	336	326
265	552	542
266	699	689
267	323	313
268	274	264
269	422	412
270	671	661
271	746	736
272	771	761
273	669	659
274	205	195
275	537	527
276	258	248
277	768	758
278	823	813
279	414	404
280	597	587
281	577	567
282	33	23
283	609	599
284	748	738
285	239	229
286	590	580
287	671	661
288	119	109
289	11	1
290	909	899
291	737	727
292	399	389
293	767	757
294	84	74
295	110	100
296	441	431
297	298	288
298	754	744
299	349	339
300	109	99
301	466	456
302	314	304
303	869	859
304	934	924
305	169	159
306	209	199
307	263	253
308	15	5
309	933	923
310	989	979
311	43	33
312	1003	993
313	790	780
314	914	904
315	108	98
316	719	709
317	783	773
318	983	973
319	918	908
320	350	340
321	651	641
322	858	848
323	408	398
324	210	200
325	258	248
326	222	212
327	930	920
328	191	181
329	44	34
330	825	815
331	798	788
332	287	277
333	575	565
334	845	835
335	477	467
336	765	755
337	443	433
338	380	370
339	256	246
340	231	221
341	863	853
342	471	461
343	306	296
344	151	141
345	678	668
346	294	284
347	712	702
348	110	100
349	213	203
350	920	910
351	605	595
352	949	939
353	780	770
354	49	39
355	711	701
356	399	389
357	330	320
358	881	871
359	954	944
360	195	185
361	941	931
362	287	277
363	343	333
364	589	579
365	328	318
366	747	737
367	125	115
368	711	701
369	898	888
370	860	850
371	393	383
372	42	32
373	131	121
374	586	576
375	961	951
376	178	168
377	750	740
378	947	937
379	912	902
380	975	965
381	427	417
382	339	329
383	848	838
384	280	270
385	501	491
386	265	255
387	157	147
388	425	415
389	365	355
390	977	967
391	739	729
392	780	770
393	949	939
394	799	789
395	617	607
396	406	396
397	374	364
398	368	358
399	165	155
400	124	114
401	451	441
402	348	338
403	119	109
404	767	757
405	243	233
406	585	575
407	946	936
408	659	649
409	70	60
410	936	926
411	108	98
412	792	782
413	860	850
414	605	595
415	162	152
416	665	655
417	713	703
418	485	475
419	992	982
420	295	285
421	397	387
422	757	747
423	173	163
424	851	841
425	561	551
426	586	576
427	406	396
428	603	593
429	321	311
430	387	377
431	246	236
432	48	38
433	320	310
434	58	48
435	141	131
436	184	174
437	621	611
438	481	471
439	164	154
440	450	440
441	244	234
442	498	488
443	280	270
444	281	271
445	493	483
446	217	207
447	386	376
448	728	718
449	54	44
450	134	124
451	959	949
452	912	902
453	275	265
454	39	29
455	410	400
456	441	431
457	483	473
458	499	489
459	817	807
460	505	495
461	788	778
462	40	30
463	538	528
464	736	726
465	853	843
466	357	347
467	465	455
468	707	697
469	36	26
470	843	833
471	896	886
472	277	267
473	529	519
474	595	585
475	1000	990
476	388	378
477	939	929
478	932	922
479	666	656
480	697	687
481	558	548
482	21	11
483	985	975
484	76	66
485	184	174
486	68	58
487	638	628
488	934	924
489	152	142
490	312	302
491	381	371
492	850	840
493	430	420
494	730	720
495	75	65
496	795	785
497	675	665
498	821	811
499	298	288
500	643	633
501	179	169
502	791	781
503	130	120
504	680	670
505	901	891
506	426	416
507	583	573
508	126	116
509	30	20
510	601	591
511	825	815
512	236	226
513	821	811
514	383	373
515	512	502
516	16	6
517	640	630
518	438	428
519	406	396
520	355	345
521	817	807
522	497	487
523	442	432
524	425	415
525	75	65
526	1003	993
527	274	264
528	243	233
529	728	718
530	492	482
531	253	243
532	839	829
533	1010	1000
534	374	364
535	816	806
536	435	425
537	614	604
538	874	864
539	436	426
540	102	92
541	664	654
542	890	880
543	456	446
544	894	884
545	238	228
546	378	368
547	227	217
548	966	956
549	30	20
550	340	330
551	487	477
552	314	304
553	605	595
554	131	121
555	234	224
556	395	385
557	315	305
558	97	87
559	286	276
560	268	258
561	989	979
562	218	208
563	636	626
564	360	350
565	444	434
566	346	336
567	556	546
568	186	176
569	380	370
570	725	715
571	682	672
572	729	719
573	912	902
574	93	83
575	307	297
576	476	466
577	68	58
578	159	149
579	710	700
580	557	547
581	825	815
582	176	166
583	303	293
584	364	354
585	926	916
586	399	389
587	507	497
588	359	349
589	329	319
590	619	609
591	894	884
592	484	474
593	37	27
594	126	116
595	668	658
596	534	524
597	44	34
598	697	687
599	165	155
600	372	362
601	418	408
602	360	350
603	838	828
604	215	205
605	778	768
606	539	529
607	653	643
608	904	894
609	666	656
610	523	513
611	195	185
612	146	136
613	784	774
614	64	54
615	848	838
616	539	529
617	932	922
618	55	45
619	376	366
620	991	981
621	1009	999
622	994	984
623	362	352
624	164	154
625	426	416
626	976	966
627	820	810
628	61	51
629	395	385
630	698	688
631	596	586
632	439	429
633	311	301
634	115	105
635	425	415
636	986	976
637	179	169
638	223	213
639	109	99
640	791	781
641	968	958
642	132	122
643	396	386
644	330	320
645	197	187
646	589	579
647	233	223
648	383	373
649	97	87
650	283	273
651	99	89
652	758	748
653	174	164
654	625	615
655	160	150
656	372	362
657	458	448
658	13	3
659	1003	993
660	540	530
661	538	528
662	704	694
663	210	200
664	304	294
665	383	373
666	413	403
667	403	393
668	607	597
669	137	127
670	95	85
671	109	99
672	150	140
673	513	503
674	1005	995
675	601	591
676	257	247
677	764	754
678	131	121
679	133	123
680	75	65
681	290	280
682	384	374
683	747	737
684	157	147
685	810	800
686	154	144
687	148	138
688	558	548
689	335	325
690	668	658
691	85	75
692	419	409
693	196	186
694	843	833
695	22	12
696	646	636
697	409	399
698	256	246
699	124	114
700	754	744
701	669	659
702	208	198
703	205	195
704	907	897
705	643	633
706	876	866
707	151	141
708	42	32
709	124	114
710	905	895
711	720	710
712	921	911
713	21	11
714	267	257
715	507	497
716	382	372
717	575	565
718	185	175
719	628	618
720	38	28
721	923	913
722	401	391
723	748	738
724	95	85
725	392	382
726	567	557
727	45	35
728	281	271
729	198	188
730	924	914
731	312	302
732	115	105
733	288	278
734	723	713
735	348	338
736	376	366
737	979	969
738	160	150
739	703	693
740	451	441
741	213	203
742	75	65
743	828	818
744	244	234
745	392	382
746	415	405
747	26	16
748	368	358
749	236	226
750	195	185
751	522	512
752	855	845
753	161	151
754	64	54
755	898	888
756	429	419
757	155	145
758	210	200
759	507	497
760	24	14
761	759	749
762	575	565
763	402	392
764	960	950
765	253	243
766	626	616
767	713	703
768	535	525
769	481	471
770	922	912
771	737	727
772	945	935
773	965	955
774	649	639
775	358	348
776	895	885
777	192	182
778	86	76
779	613	603
780	274	264
781	942	932
782	169	159
783	618	608
784	998	988
785	825	815
786	401	391
787	870	860
788	993	983
789	26	16
790	727	717
791	129	119
792	412	402
793	641	631
794	221	211
795	432	422
796	888	878
797	247	237
798	417	407
799	782	772
800	239	229
801	165	155
802	567	557
803	688	678
804	94	84
805	951	941
806	416	406
807	35	25
808	545	535
809	506	496
810	799	789
811	983	973
812	52	42
813	529	519
814	746	736
815	318	308
816	476	466
817	489	479
818	215	205
819	391	381
820	273	263
821	845	835
822	867	857
823	452	442
824	961	951
825	949	939
826	908	898
827	104	94
828	748	738
829	720	710
830	260	250
831	700	690
832	305	295
833	917	907
834	419	409
835	524	514
836	227	217
837	21	11
838	698	688
839	579	569
840	182	172
841	169	159
842	735	725
843	457	447
844	621	611
845	983	973
846	180	170
847	755	745
848	468	458
849	252	242
850	668	658
851	485	475
852	27	17
853	965	955
854	632	622
855	903	893
856	66	56
857	953	943
858	339	329
859	546	536
860	973	963
861	44	34
862	241	231
863	579	569
864	610	600
865	610	600
866	548	538
867	963	953
868	536	526
869	607	597
870	386	376
871	693	683
872	934	924
873	211	201
874	33	23
875	715	705
876	774	764
877	403	393
878	556	546
879	175	165
880	336	326
881	740	730
882	226	216
883	187	177
884	799	789
885	491	481
886	635	625
887	136	126
888	278	268
889	877	867
890	876	866
891	794	784
892	412	402
893	535	525
894	174	164
895	572	562
896	338	328
897	469	459
898	448	438
899	817	807
900	845	835
901	686	676
902	250	240
903	567	557
904	149	139
905	207	197
906	292	282
907	670	660
908	205	195
909	93	83
910	748	738
911	422	412
912	296	286
913	517	507
914	116	106
915	647	637
916	335	325
917	715	705
918	900	890
919	962	952
920	31	21
921	238	228
922	776	766
923	200	190
924	102	92
925	640	630
926	967	957
927	187	177
928	31	21
929	106	96
930	651	641
931	304	294
932	383	373
933	886	876
934	179	169
935	777	767
936	975	965
937	213	203
938	88	78
939	633	623
940	654	644
941	497	487
942	98	88
943	443	433
944	500	490
945	768	758
946	340	330
947	713	703
948	31	21
949	407	397
950	84	74
951	113	103
952	837	827
953	787	777
954	724	714
955	298	288
956	750	740
957	299	289
958	177	167
959	439	429
960	609	599
961	234	224
962	767	757
963	358	348
964	526	516
965	381	371
966	331	321
967	543	533
968	205	195
969	471	461
970	991	981
971	770	760
972	913	903
973	212	202
974	95	85
975	63	53
976	804	794
977	283	273
978	973	963
979	873	863
980	352	342
981	648	638
982	382	372
983	278	268
984	243	233
985	947	937
986	842	832
987	662	652
988	962	952
989	160	150
990	744	734
991	33	23
992	219	209
993	478	468
994	283	273
995	773	763
996	372	362
997	264	254
998	708	698
999	406	396
1000	757	747
1001	351	341
1002	971	961
1003	539	529
1004	202	192
1005	847	837
1006	729	719
1007	907	897
1008	201	191
1009	907	897
1010	103	93
1011	493	483
1012	105	95
1013	123	113
1014	542	532
1015	365	355
1016	276	266
1017	562	552
1018	1009	999
1019	636	626
1020	608	598
1021	916	906
1022	573	563
1023	229	219
1024	247	237
1025	150	140
1026	439	429
1027	656	646
1028	436	426
1029	437	427
1030	158	148
1031	959	949
1032	86	76
1033	363	353
1034	934	924
1035	304	294
1036	417	407
1037	487	477
1038	356	346
1039	119	109
1040	571	561
1041	864	854
1042	782	772
1043	380	370
1044	316	306
1045	220	210
1046	783	773
1047	283	273
1048	417	407
1049	696	686
1050	330	320
1051	950	940
1052	454	444
1053	715	705
1054	950	940
1055	550	540
1056	328	318
1057	949	939
1058	281	271
1059	71	61
1060	802	792
1061	727	717
1062	592	582
1063	460	450
1064	51	41
1065	72	62
1066	107	97
1067	38	28
1068	546	536
1069	422	412
1070	933	923
1071	981	971
1072	363	353
1073	342	332
1074	949	939
1075	798	788
1076	627	617
1077	251	241
1078	670	660
1079	949	939
1080	341	331
1081	102	92
1082	879	869
1083	175	165
1084	200	190
1085	243	233
1086	856	846
1087	187	177
1088	71	61
1089	663	653
1090	695	685
1091	658	648
1092	198	188
1093	616	606
1094	576	566
1095	192	182
1096	430	420
1097	778	768
1098	482	472
1099	71	61
1100	285	275
1101	692	682
1102	890	880
1103	231	221
1104	814	804
1105	807	797
1106	380	370
1107	683	673
1108	269	259
1109	275	265
1110	468	458
1111	465	455
1112	309	299
1113	531	521
1114	612	602
1115	616	606
1116	35	25
1117	439	429
1118	308	298
1119	984	974
1120	932	922
1121	162	152
1122	69	59
1123	452	442
1124	598	588
1125	151	141
1126	245	235
1127	1003	993
1128	79	69
1129	161	151
1130	390	380
1131	796	786
1132	574	564
1133	952	942
1134	543	533
1135	203	193
1136	72	62
1137	643	633
1138	351	341
1139	956	946
1140	111	101
1141	633	623
1142	358	348
1143	723	713
1144	742	732
1145	897	887
1146	147	137
1147	446	436
1148	583	573
1149	963	953
1150	333	323
1151	206	196
1152	536	526
1153	787	777
1154	32	22
1155	112	102
1156	1009	999
1157	374	364
1158	325	315
1159	323	313
1160	965	955
1161	19	9
1162	592	582
1163	636	626
1164	196	186
1165	51	41
1166	126	116
1167	765	755
1168	800	790
1169	541	531
1170	573	563
1171	334	324
1172	844	834
1173	488	478
1174	483	473
1175	950	940
1176	114	104
1177	300	290
1178	470	460
1179	981	971
1180	301	291
1181	562	552
1182	568	558
1183	462	452
1184	705	695
1185	778	768
1186	135	125
1187	657	647
1188	699	689
1189	81	71
1190	549	539
1191	929	919
1192	259	249
1193	454	444
1194	410	400
1195	434	424
1196	96	86
1197	216	206
1198	713	703
1199	1000	990
1200	628	618
1201	657	647
1202	471	461
1203	660	650
1204	566	556
1205	528	518
1206	666	656
1207	989	979
1208	553	543
1209	489	479
1210	536	526
1211	942	932
1212	781	771
1213	330	320
1214	15	5
1215	655	645
1216	771	761
1217	228	218
1218	576	566
1219	686	676
1220	286	276
1221	572	562
1222	829	819
1223	353	343
1224	956	946
1225	144	134
1226	738	728
1227	280	270
1228	43	33
1229	166	156
1230	975	965
1231	467	457
1232	561	551
1233	257	247
1234	482	472
1235	403	393
1236	256	246
1237	928	918
1238	226	216
1239	195	185
1240	340	330
1241	571	561
1242	578	568
1243	313	303
1244	778	768
1245	415	405
1246	732	722
1247	881	871
1248	192	182
1249	439	429
1250	752	742
1251	567	557
1252	81	71
1253	522	512
1254	302	292
1255	171	161
1256	173	163
1257	262	252
1258	204	194
1259	738	728
1260	603	593
1261	123	113
1262	476	466
1263	626	616
1264	623	613
1265	729	719
1266	930	920
1267	811	801
1268	51	41
1269	472	462
1270	987	977
1271	728	718
1272	18	8
1273	82	72
1274	500	490
1275	964	954
1276	173	163
1277	298	288
1278	489	479
1279	568	558
1280	95	85
1281	72	62
1282	835	825
1283	220	210
1284	181	171
1285	801	791
1286	582	572
1287	1000	990
1288	836	826
1289	908	898
1290	85	75
1291	280	270
1292	271	261
1293	393	383
1294	509	499
1295	930	920
1296	256	246
1297	502	492
1298	297	287
1299	179	169
1300	554	544
1301	344	334
1302	475	465
1303	606	596
1304	360	350
1305	97	87
1306	574	564
1307	294	284
1308	878	868
1309	744	734
1310	711	701
1311	451	441
1312	826	816
1313	584	574
1314	498	488
1315	978	968
1316	733	723
1317	456	446
1318	506	496
1319	723	713
1320	60	50
1321	824	814
1322	591	581
1323	980	970
1324	590	580
1325	824	814
1326	819	809
1327	73	63
1328	476	466
1329	616	606
1330	213	203
1331	420	410
1332	990	980
1333	671	661
1334	368	358
1335	706	696
1336	495	485
1337	427	417
1338	140	130
1339	276	266
1340	688	678
1341	207	197
1342	713	703
1343	499	489
1344	22	12
1345	190	180
1346	988	978
1347	592	582
1348	896	886
1349	890	880
1350	374	364
1351	492	482
1352	692	682
1353	358	348
1354	103	93
1355	973	963
1356	374	364
1357	387	377
1358	357	347
1359	412	402
1360	833	823
1361	655	645
1362	738	728
1363	531	521
1364	571	561
1365	328	318
1366	406	396
1367	690	680
1368	913	903
1369	578	568
1370	435	425
1371	403	393
1372	696	686
1373	402	392
1374	453	443
1375	574	564
1376	392	382
1377	310	300
1378	330	320
1379	89	79
1380	390	380
1381	587	577
1382	870	860
1383	69	59
1384	854	844
1385	742	732
1386	392	382
1387	890	880
1388	78	68
1389	971	961
1390	659	649
1391	536	526
1392	835	825
1393	111	101
1394	739	729
1395	495	485
1396	181	171
1397	100	90
1398	462	452
1399	211	201
1400	16	6
1401	752	742
1402	18	8
1403	198	188
1404	233	223
1405	814	804
1406	38	28
1407	177	167
1408	171	161
1409	887	877
1410	867	857
1411	231	221
1412	446	436
1413	957	947
1414	710	700
1415	777	767
1416	620	610
1417	191	181
1418	817	807
1419	845	835
1420	266	256
1421	98	88
1422	351	341
1423	344	334
1424	457	447
1425	505	495
1426	57	47
1427	108	98
1428	679	669
1429	873	863
1430	118	108
1431	551	541
1432	251	241
1433	697	687
1434	172	162
1435	901	891
1436	328	318
1437	219	209
1438	177	167
1439	449	439
1440	851	841
1441	962	952
1442	137	127
1443	36	26
1444	463	453
1445	242	232
1446	581	571
1447	91	81
1448	608	598
1449	382	372
1450	914	904
1451	584	574
1452	318	308
1453	189	179
1454	636	626
1455	521	511
1456	199	189
1457	750	740
1458	482	472
1459	318	308
1460	951	941
1461	191	181
1462	133	123
1463	518	508
1464	825	815
1465	248	238
1466	167	157
1467	979	969
1468	479	469
1469	836	826
1470	914	904
1471	572	562
1472	536	526
1473	602	592
1474	586	576
1475	974	964
1476	607	597
1477	641	631
1478	327	317
1479	524	514
1480	603	593
1481	530	520
1482	13	3
1483	906	896
1484	1001	991
1485	525	515
1486	420	410
1487	108	98
1488	413	403
1489	767	757
1490	762	752
1491	296	286
1492	782	772
1493	895	885
1494	687	677
1495	758	748
1496	163	153
1497	740	730
1498	741	731
1499	243	233
1500	153	143
1501	867	857
1502	665	655
1503	445	435
1504	254	244
1505	32	22
1506	888	878
1507	189	179
1508	593	583
1509	122	112
1510	582	572
1511	819	809
1512	481	471
1513	111	101
1514	78	68
1515	784	774
1516	839	829
1517	894	884
1518	686	676
1519	85	75
1520	839	829
1521	260	250
1522	170	160
1523	320	310
1524	96	86
1525	843	833
1526	207	197
1527	925	915
1528	93	83
1529	356	346
1530	169	159
1531	431	421
1532	141	131
1533	679	669
1534	895	885
1535	591	581
1536	888	878
1537	782	772
1538	960	950
1539	741	731
1540	772	762
1541	76	66
1542	452	442
1543	734	724
1544	525	515
1545	825	815
1546	246	236
1547	150	140
1548	603	593
1549	97	87
1550	715	705
1551	287	277
1552	421	411
1553	349	339
1554	814	804
1555	408	398
1556	587	577
1557	354	344
1558	859	849
1559	672	662
1560	82	72
1561	47	37
1562	727	717
1563	435	425
1564	216	206
1565	821	811
1566	131	121
1567	143	133
1568	222	212
1569	963	953
1570	344	334
1571	223	213
1572	232	222
1573	222	212
1574	826	816
1575	952	942
1576	15	5
1577	930	920
1578	689	679
1579	11	1
1580	484	474
1581	254	244
1582	232	222
1583	702	692
1584	795	785
1585	357	347
1586	282	272
1587	95	85
1588	38	28
1589	307	297
1590	911	901
1591	597	587
1592	793	783
1593	437	427
1594	490	480
1595	517	507
1596	422	412
1597	371	361
1598	361	351
1599	736	726
1600	456	446
1601	251	241
1602	768	758
1603	404	394
1604	386	376
1605	626	616
1606	435	425
1607	414	404
1608	167	157
1609	454	444
1610	264	254
1611	288	278
1612	760	750
1613	576	566
1614	724	714
1615	18	8
1616	478	468
1617	829	819
1618	865	855
1619	508	498
1620	380	370
1621	832	822
1622	513	503
1623	387	377
1624	650	640
1625	868	858
1626	75	65
1627	162	152
1628	320	310
1629	626	616
1630	641	631
1631	900	890
1632	87	77
1633	894	884
1634	493	483
1635	530	520
1636	1005	995
1637	584	574
1638	151	141
1639	621	611
1640	353	343
1641	424	414
1642	680	670
1643	765	755
1644	439	429
1645	308	298
1646	910	900
1647	788	778
1648	386	376
1649	306	296
1650	394	384
1651	202	192
1652	842	832
1653	70	60
1654	744	734
1655	225	215
1656	975	965
1657	726	716
1658	354	344
1659	225	215
1660	787	777
1661	109	99
1662	129	119
1663	640	630
1664	624	614
1665	945	935
1666	921	911
1667	36	26
1668	456	446
1669	381	371
1670	167	157
1671	578	568
1672	331	321
1673	285	275
1674	940	930
1675	763	753
1676	248	238
1677	565	555
1678	89	79
1679	688	678
1680	495	485
1681	637	627
1682	142	132
1683	396	386
1684	189	179
1685	156	146
1686	1002	992
1687	475	465
1688	772	762
1689	187	177
1690	40	30
1691	120	110
1692	860	850
1693	792	782
1694	637	627
1695	452	442
1696	866	856
1697	17	7
1698	702	692
1699	541	531
1700	225	215
1701	33	23
1702	763	753
1703	69	59
1704	293	283
1705	466	456
1706	683	673
1707	847	837
1708	734	724
1709	538	528
1710	805	795
1711	204	194
1712	611	601
1713	845	835
1714	501	491
1715	642	632
1716	267	257
1717	21	11
1718	286	276
1719	1008	998
1720	924	914
1721	708	698
1722	988	978
1723	912	902
1724	833	823
1725	900	890
1726	96	86
1727	230	220
1728	203	193
1729	623	613
1730	868	858
1731	940	930
1732	935	925
1733	875	865
1734	343	333
1735	497	487
1736	908	898
1737	250	240
1738	109	99
1739	777	767
1740	648	638
1741	248	238
1742	833	823
1743	27	17
1744	788	778
1745	269	259
1746	804	794
1747	437	427
1748	618	608
1749	492	482
1750	185	175
1751	938	928
1752	100	90
1753	616	606
1754	95	85
1755	825	815
1756	938	928
1757	373	363
1758	159	149
1759	480	470
1760	60	50
1761	431	421
1762	562	552
1763	488	478
1764	15	5
1765	453	443
1766	536	526
1767	409	399
1768	417	407
1769	638	628
1770	994	984
1771	164	154
1772	24	14
1773	787	777
1774	218	208
1775	755	745
1776	449	439
1777	199	189
1778	881	871
1779	800	790
1780	456	446
1781	661	651
1782	656	646
1783	253	243
1784	754	744
1785	42	32
1786	576	566
1787	1005	995
1788	378	368
1789	600	590
1790	561	551
1791	198	188
1792	178	168
1793	213	203
1794	166	156
1795	240	230
1796	876	866
1797	131	121
1798	510	500
1799	657	647
1800	583	573
1801	345	335
1802	976	966
1803	474	464
1804	124	114
1805	471	461
1806	394	384
1807	54	44
1808	959	949
1809	135	125
1810	535	525
1811	971	961
1812	822	812
1813	616	606
1814	217	207
1815	185	175
1816	260	250
1817	746	736
1818	307	297
1819	14	4
1820	735	725
1821	254	244
1822	325	315
1823	411	401
1824	812	802
1825	287	277
1826	325	315
1827	804	794
1828	295	285
1829	653	643
1830	907	897
1831	911	901
1832	386	376
1833	299	289
1834	652	642
1835	647	637
1836	186	176
1837	762	752
1838	963	953
1839	480	470
1840	930	920
1841	679	669
1842	792	782
1843	226	216
1844	900	890
1845	498	488
1846	104	94
1847	887	877
1848	460	450
1849	110	100
1850	707	697
1851	690	680
1852	546	536
1853	538	528
1854	704	694
1855	620	610
1856	315	305
1857	143	133
1858	614	604
1859	385	375
1860	734	724
1861	949	939
1862	113	103
1863	366	356
1864	966	956
1865	284	274
1866	142	132
1867	72	62
1868	933	923
1869	933	923
1870	806	796
1871	467	457
1872	85	75
1873	325	315
1874	253	243
1875	826	816
1876	432	422
1877	613	603
1878	916	906
1879	886	876
1880	493	483
1881	363	353
1882	94	84
1883	871	861
1884	172	162
1885	783	773
1886	938	928
1887	83	73
1888	572	562
1889	177	167
1890	880	870
1891	931	921
1892	357	347
1893	810	800
1894	860	850
1895	704	694
1896	467	457
1897	959	949
1898	626	616
1899	391	381
1900	838	828
1901	416	406
1902	129	119
1903	208	198
1904	30	20
1905	896	886
1906	504	494
1907	243	233
1908	88	78
1909	74	64
1910	445	435
1911	813	803
1912	959	949
1913	877	867
1914	993	983
1915	366	356
1916	352	342
1917	839	829
1918	362	352
1919	337	327
1920	563	553
1921	65	55
1922	144	134
1923	894	884
1924	441	431
1925	336	326
1926	704	694
1927	996	986
1928	567	557
1929	80	70
1930	280	270
1931	840	830
1932	345	335
1933	893	883
1934	59	49
1935	674	664
1936	366	356
1937	1010	1000
1938	383	373
1939	906	896
1940	152	142
1941	654	644
1942	665	655
1943	334	324
1944	940	930
1945	313	303
1946	223	213
1947	811	801
1948	501	491
1949	455	445
1950	321	311
1951	435	425
1952	157	147
1953	382	372
1954	46	36
1955	543	533
1956	944	934
1957	721	711
1958	822	812
1959	52	42
1960	85	75
1961	762	752
1962	565	555
1963	129	119
1964	225	215
1965	664	654
1966	622	612
1967	233	223
1968	283	273
1969	782	772
1970	500	490
1971	825	815
1972	839	829
1973	499	489
1974	405	395
1975	386	376
1976	323	313
1977	250	240
1978	444	434
1979	580	570
1980	732	722
1981	595	585
1982	722	712
1983	843	833
1984	394	384
1985	543	533
1986	151	141
1987	366	356
1988	614	604
1989	764	754
1990	426	416
1991	722	712
1992	790	780
1993	846	836
1994	302	292
1995	676	666
1996	225	215
1997	581	571
1998	42	32
1999	12	2
2000	351	341
2001	529	519
2002	477	467
2003	776	766
2004	148	138
2005	40	30
2006	1010	1000
2007	535	525
2008	141	131
2009	875	865
2010	719	709
2011	446	436
2012	928	918
2013	324	314
2014	988	978
2015	838	828
2016	186	176
2017	140	130
2018	14	4
2019	264	254
2020	790	780
2021	730	720
2022	954	944
2023	335	325
2024	499	489
2025	74	64
2026	483	473
2027	468	458
2028	851	841
2029	567	557
2030	938	928
2031	334	324
2032	774	764
2033	442	432
2034	311	301
2035	846	836
2036	594	584
2037	780	770
2038	852	842
2039	474	464
2040	141	131
2041	322	312
2042	208	198
2043	413	403
2044	320	310
2045	148	138
2046	29	19
2047	444	434
2048	264	254
2049	120	110
2050	939	929
2051	29	19
2052	637	627
2053	384	374
2054	117	107
2055	281	271
2056	515	505
2057	361	351
2058	173	163
2059	325	315
2060	920	910
2061	832	822
2062	218	208
2063	421	411
2064	799	789
2065	224	214
2066	666	656
2067	776	766
2068	855	845
2069	893	883
2070	579	569
2071	670	660
2072	836	826
2073	826	816
2074	588	578
2075	454	444
2076	18	8
2077	423	413
2078	648	638
2079	579	569
2080	590	580
2081	227	217
2082	627	617
2083	753	743
2084	63	53
2085	398	388
2086	655	645
2087	422	412
2088	563	553
2089	755	745
2090	848	838
2091	484	474
2092	203	193
2093	230	220
2094	641	631
2095	272	262
2096	451	441
2097	61	51
2098	163	153
2099	233	223
2100	762	752
2101	155	145
2102	152	142
2103	28	18
2104	154	144
2105	699	689
2106	316	306
2107	832	822
2108	128	118
2109	563	553
2110	931	921
2111	957	947
2112	954	944
2113	81	71
2114	854	844
2115	209	199
2116	735	725
2117	197	187
2118	12	2
2119	771	761
2120	507	497
2121	841	831
2122	566	556
2123	26	16
2124	426	416
2125	885	875
2126	353	343
2127	510	500
2128	678	668
