KP_20000_subset_sum
capacity	4973059
nb_items	20000
301	876	876
302	278	278
303	911	911
304	620	620
305	61	61
306	747	747
307	710	710
308	282	282
309	812	812
310	617	617
311	216	216
312	669	669
313	68	68
314	149	149
315	907	907
316	696	696
317	542	542
318	607	607
319	198	198
320	199	199
321	332	332
322	818	818
323	197	197
324	876	876
325	349	349
326	920	920
327	304	304
328	810	810
329	502	502
330	530	530
331	308	308
332	206	206
333	748	748
334	305	305
335	477	477
336	503	503
337	868	868
338	192	192
339	508	508
340	50	50
341	909	909
342	758	758
343	872	872
344	97	97
345	686	686
346	847	847
347	273	273
348	509	509
349	164	164
350	561	561
351	441	441
352	44	44
353	181	181
354	619	619
355	75	75
356	216	216
357	600	600
358	243	243
359	809	809
360	370	370
361	755	755
362	235	235
363	329	329
364	77	77
365	614	614
366	435	435
367	781	781
368	417	417
369	475	475
370	33	33
371	55	55
372	754	754
373	373	373
374	404	404
375	682	682
376	121	121
377	152	152
378	613	613
379	154	154
380	895	895
381	58	58
382	828	828
383	582	582
384	431	431
385	407	407
386	354	354
387	222	222
388	738	738
389	610	610
390	687	687
391	524	524
392	336	336
393	703	703
394	978	978
395	118	118
396	532	532
397	637	637
398	666	666
399	115	115
400	870	870
401	80	80
402	886	886
403	969	969
404	194	194
405	557	557
406	666	666
407	339	339
408	297	297
409	307	307
410	377	377
411	202	202
412	561	561
413	681	681
414	712	712
415	608	608
416	471	471
417	693	693
418	598	598
419	69	69
420	839	839
421	156	156
422	410	410
423	682	682
424	312	312
425	262	262
426	930	930
427	995	995
428	434	434
429	974	974
430	406	406
431	296	296
432	543	543
433	743	743
434	320	320
435	700	700
436	393	393
437	362	362
438	237	237
439	368	368
440	927	927
441	982	982
442	349	349
443	643	643
444	252	252
445	823	823
446	191	191
447	768	768
448	127	127
449	997	997
450	574	574
451	70	70
452	559	559
453	1000	1000
454	641	641
455	304	304
456	442	442
457	821	821
458	892	892
459	945	945
460	547	547
461	997	997
462	245	245
463	190	190
464	485	485
465	747	747
466	851	851
467	165	165
468	563	563
469	952	952
470	413	413
471	803	803
472	475	475
473	529	529
474	792	792
475	796	796
476	649	649
477	511	511
478	862	862
479	903	903
480	985	985
481	818	818
482	106	106
483	709	709
484	926	926
485	616	616
486	116	116
487	975	975
488	619	619
489	746	746
490	485	485
491	744	744
492	919	919
493	696	696
494	896	896
495	742	742
496	999	999
497	282	282
498	760	760
499	700	700
500	216	216
501	176	176
502	510	510
503	113	113
504	371	371
505	321	321
506	421	421
507	429	429
508	671	671
509	783	783
510	543	543
511	105	105
512	462	462
513	886	886
514	216	216
515	294	294
516	38	38
517	621	621
518	630	630
519	963	963
520	148	148
521	610	610
522	381	381
523	709	709
524	254	254
525	10	10
526	635	635
527	550	550
528	154	154
529	371	371
530	723	723
531	596	596
532	905	905
533	759	759
534	771	771
535	438	438
536	181	181
537	762	762
538	222	222
539	109	109
540	747	747
541	611	611
542	323	323
543	743	743
544	383	383
545	544	544
546	921	921
547	648	648
548	266	266
549	443	443
550	515	515
551	960	960
552	964	964
553	513	513
554	141	141
555	132	132
556	608	608
557	427	427
558	79	79
559	637	637
560	40	40
561	256	256
562	730	730
563	349	349
564	52	52
565	48	48
566	480	480
567	812	812
568	891	891
569	647	647
570	214	214
571	212	212
572	299	299
573	7	7
574	167	167
575	398	398
576	376	376
577	399	399
578	135	135
579	243	243
580	689	689
581	117	117
582	563	563
583	782	782
584	387	387
585	819	819
586	952	952
587	418	418
588	747	747
589	360	360
590	173	173
591	349	349
592	95	95
593	815	815
594	515	515
595	166	166
596	956	956
597	520	520
598	103	103
599	189	189
600	877	877
601	285	285
602	420	420
603	76	76
604	393	393
605	654	654
606	937	937
607	993	993
608	67	67
609	851	851
610	42	42
611	700	700
612	367	367
613	567	567
614	341	341
615	516	516
616	380	380
617	433	433
618	619	619
619	263	263
620	691	691
621	117	117
622	508	508
623	907	907
624	946	946
625	425	425
626	859	859
627	755	755
628	956	956
629	775	775
630	232	232
631	243	243
632	390	390
633	163	163
634	446	446
635	207	207
636	97	97
637	831	831
638	787	787
639	369	369
640	486	486
641	8	8
642	30	30
643	608	608
644	274	274
645	551	551
646	400	400
647	936	936
648	228	228
649	318	318
650	438	438
651	431	431
652	904	904
653	187	187
654	409	409
655	424	424
656	149	149
657	577	577
658	615	615
659	468	468
660	910	910
661	694	694
662	671	671
663	423	423
664	200	200
665	252	252
666	238	238
667	304	304
668	163	163
669	389	389
670	669	669
671	953	953
672	34	34
673	893	893
674	795	795
675	64	64
676	402	402
677	898	898
678	891	891
679	42	42
680	399	399
681	263	263
682	380	380
683	92	92
684	566	566
685	509	509
686	773	773
687	392	392
688	385	385
689	876	876
690	598	598
691	274	274
692	935	935
693	985	985
694	561	561
695	599	599
696	614	614
697	990	990
698	28	28
699	587	587
700	886	886
701	923	923
702	571	571
703	957	957
704	704	704
705	567	567
706	113	113
707	258	258
708	166	166
709	214	214
710	562	562
711	336	336
712	326	326
713	707	707
714	603	603
715	742	742
716	938	938
717	146	146
718	908	908
719	365	365
720	644	644
721	942	942
722	489	489
723	282	282
724	528	528
725	531	531
726	680	680
727	413	413
728	883	883
729	50	50
730	75	75
731	906	906
732	746	746
733	298	298
734	273	273
735	729	729
736	284	284
737	993	993
738	192	192
739	283	283
740	675	675
741	797	797
742	490	490
743	203	203
744	296	296
745	588	588
746	766	766
747	894	894
748	908	908
749	884	884
750	85	85
751	223	223
752	898	898
753	43	43
754	997	997
755	607	607
756	282	282
757	206	206
758	97	97
759	168	168
760	989	989
761	986	986
762	770	770
763	103	103
764	498	498
765	406	406
766	361	361
767	968	968
768	560	560
769	730	730
770	945	945
771	772	772
772	866	866
773	182	182
774	906	906
775	907	907
776	933	933
777	320	320
778	104	104
779	402	402
780	410	410
781	915	915
782	464	464
783	534	534
784	262	262
785	933	933
786	258	258
787	270	270
788	517	517
789	920	920
790	148	148
791	869	869
792	497	497
793	35	35
794	724	724
795	958	958
796	887	887
797	485	485
798	754	754
799	380	380
800	273	273
801	259	259
802	896	896
803	251	251
804	543	543
805	796	796
806	58	58
807	726	726
808	669	669
809	39	39
810	954	954
811	688	688
812	286	286
813	769	769
814	75	75
815	68	68
816	716	716
817	583	583
818	74	74
819	804	804
820	76	76
821	412	412
822	525	525
823	355	355
824	38	38
825	839	839
826	158	158
827	562	562
828	189	189
829	318	318
830	613	613
831	73	73
832	100	100
833	401	401
834	878	878
835	186	186
836	954	954
837	353	353
838	847	847
839	866	866
840	867	867
841	176	176
842	861	861
843	463	463
844	177	177
845	432	432
846	16	16
847	72	72
848	84	84
849	68	68
850	691	691
851	539	539
852	718	718
853	395	395
854	275	275
855	677	677
856	420	420
857	754	754
858	540	540
859	764	764
860	125	125
861	315	315
862	995	995
863	357	357
864	116	116
865	703	703
866	20	20
867	944	944
868	784	784
869	299	299
870	12	12
871	435	435
872	573	573
873	795	795
874	527	527
875	288	288
876	294	294
877	459	459
878	238	238
879	381	381
880	59	59
881	326	326
882	849	849
883	166	166
884	848	848
885	998	998
886	147	147
887	712	712
888	157	157
889	999	999
890	146	146
891	974	974
892	493	493
893	888	888
894	161	161
895	141	141
896	273	273
897	103	103
898	327	327
899	387	387
900	142	142
901	987	987
902	442	442
903	177	177
904	179	179
905	364	364
906	618	618
907	368	368
908	332	332
909	449	449
910	158	158
911	514	514
912	804	804
913	575	575
914	301	301
915	453	453
916	383	383
917	851	851
918	667	667
919	17	17
920	177	177
921	979	979
922	138	138
923	92	92
924	804	804
925	183	183
926	281	281
927	268	268
928	646	646
929	956	956
930	806	806
931	349	349
932	197	197
933	863	863
934	999	999
935	677	677
936	487	487
937	128	128
938	183	183
939	101	101
940	54	54
941	999	999
942	840	840
943	722	722
944	26	26
945	717	717
946	294	294
947	258	258
948	805	805
949	893	893
950	727	727
951	876	876
952	827	827
953	472	472
954	169	169
955	368	368
956	152	152
957	371	371
958	56	56
959	889	889
960	413	413
961	138	138
962	513	513
963	164	164
964	397	397
965	836	836
966	977	977
967	295	295
968	655	655
969	761	761
970	380	380
971	577	577
972	181	181
973	177	177
974	677	677
975	651	651
976	742	742
977	279	279
978	510	510
979	313	313
980	37	37
981	698	698
982	265	265
983	816	816
984	127	127
985	774	774
986	978	978
987	792	792
988	231	231
989	863	863
990	373	373
991	187	187
992	62	62
993	234	234
994	900	900
995	449	449
996	542	542
997	261	261
998	603	603
999	394	394
1000	974	974
1001	670	670
1002	55	55
1003	621	621
1004	285	285
1005	375	375
1006	299	299
1007	919	919
1008	93	93
1009	617	617
1010	444	444
1011	134	134
1012	641	641
1013	477	477
1014	520	520
1015	618	618
1016	936	936
1017	567	567
1018	800	800
1019	783	783
1020	666	666
1021	623	623
1022	537	537
1023	216	216
1024	290	290
1025	8	8
1026	439	439
1027	436	436
1028	453	453
1029	521	521
1030	45	45
1031	177	177
1032	349	349
1033	460	460
1034	64	64
1035	92	92
1036	968	968
1037	352	352
1038	745	745
1039	438	438
1040	909	909
1041	852	852
1042	576	576
1043	226	226
1044	732	732
1045	466	466
1046	8	8
1047	443	443
1048	870	870
1049	125	125
1050	920	920
1051	83	83
1052	828	828
1053	431	431
1054	183	183
1055	762	762
1056	64	64
1057	68	68
1058	910	910
1059	338	338
1060	867	867
1061	371	371
1062	28	28
1063	884	884
1064	753	753
1065	376	376
1066	363	363
1067	410	410
1068	451	451
1069	162	162
1070	325	325
1071	719	719
1072	369	369
1073	101	101
1074	398	398
1075	948	948
1076	37	37
1077	666	666
1078	525	525
1079	746	746
1080	82	82
1081	529	529
1082	508	508
1083	26	26
1084	360	360
1085	104	104
1086	812	812
1087	218	218
1088	441	441
1089	845	845
1090	41	41
1091	988	988
1092	309	309
1093	615	615
1094	839	839
1095	781	781
1096	285	285
1097	876	876
1098	222	222
1099	50	50
1100	578	578
1101	93	93
1102	463	463
1103	475	475
1104	411	411
1105	711	711
1106	585	585
1107	458	458
1108	131	131
1109	240	240
1110	874	874
1111	701	701
1112	700	700
1113	951	951
1114	485	485
1115	590	590
1116	235	235
1117	847	847
1118	417	417
1119	299	299
1120	967	967
1121	17	17
1122	848	848
1123	705	705
1124	53	53
1125	354	354
1126	396	396
1127	852	852
1128	266	266
1129	127	127
1130	964	964
1131	487	487
1132	473	473
1133	931	931
1134	456	456
1135	564	564
1136	215	215
1137	247	247
1138	882	882
1139	74	74
1140	265	265
1141	970	970
1142	613	613
1143	892	892
1144	237	237
1145	919	919
1146	686	686
1147	602	602
1148	596	596
1149	636	636
1150	56	56
1151	73	73
1152	851	851
1153	701	701
1154	167	167
1155	701	701
1156	115	115
1157	471	471
1158	849	849
1159	633	633
1160	23	23
1161	298	298
1162	203	203
1163	969	969
1164	998	998
1165	553	553
1166	11	11
1167	462	462
1168	537	537
1169	793	793
1170	72	72
1171	885	885
1172	206	206
1173	697	697
1174	985	985
1175	264	264
1176	49	49
1177	86	86
1178	499	499
1179	215	215
1180	303	303
1181	109	109
1182	260	260
1183	629	629
1184	425	425
1185	882	882
1186	43	43
1187	43	43
1188	179	179
1189	445	445
1190	68	68
1191	149	149
1192	821	821
1193	435	435
1194	739	739
1195	367	367
1196	831	831
1197	671	671
1198	692	692
1199	226	226
1200	174	174
1201	979	979
1202	881	881
1203	876	876
1204	831	831
1205	385	385
1206	408	408
1207	707	707
1208	179	179
1209	301	301
1210	287	287
1211	837	837
1212	715	715
1213	991	991
1214	135	135
1215	618	618
1216	527	527
1217	941	941
1218	454	454
1219	35	35
1220	170	170
1221	872	872
1222	800	800
1223	182	182
1224	988	988
1225	775	775
1226	659	659
1227	600	600
1228	379	379
1229	406	406
1230	424	424
1231	168	168
1232	644	644
1233	44	44
1234	505	505
1235	335	335
1236	81	81
1237	301	301
1238	302	302
1239	1000	1000
1240	552	552
1241	235	235
1242	189	189
1243	216	216
1244	845	845
1245	162	162
1246	5	5
1247	40	40
1248	686	686
1249	459	459
1250	137	137
1251	765	765
1252	863	863
1253	964	964
1254	860	860
1255	356	356
1256	378	378
1257	50	50
1258	120	120
1259	640	640
1260	754	754
1261	619	619
1262	770	770
1263	126	126
1264	381	381
1265	114	114
1266	158	158
1267	592	592
1268	290	290
1269	287	287
1270	354	354
1271	781	781
1272	414	414
1273	907	907
1274	302	302
1275	697	697
1276	317	317
1277	441	441
1278	132	132
1279	960	960
1280	898	898
1281	253	253
1282	190	190
1283	904	904
1284	680	680
1285	173	173
1286	372	372
1287	386	386
1288	779	779
1289	263	263
1290	436	436
1291	789	789
1292	26	26
1293	586	586
1294	575	575
1295	865	865
1296	735	735
1297	721	721
1298	266	266
1299	402	402
1300	596	596
1301	293	293
1302	962	962
1303	255	255
1304	534	534
1305	286	286
1306	496	496
1307	895	895
1308	112	112
1309	919	919
1310	573	573
1311	930	930
1312	569	569
1313	783	783
1314	366	366
1315	1000	1000
1316	471	471
1317	469	469
1318	437	437
1319	91	91
1320	191	191
1321	682	682
1322	633	633
1323	415	415
1324	514	514
1325	992	992
1326	403	403
1327	831	831
1328	788	788
1329	276	276
1330	352	352
1331	821	821
1332	420	420
1333	914	914
1334	129	129
1335	816	816
1336	547	547
1337	68	68
1338	129	129
1339	877	877
1340	241	241
1341	858	858
1342	568	568
1343	761	761
1344	682	682
1345	319	319
1346	307	307
1347	142	142
1348	52	52
1349	66	66
1350	520	520
1351	790	790
1352	93	93
1353	684	684
1354	208	208
1355	731	731
1356	240	240
1357	563	563
1358	828	828
1359	136	136
1360	655	655
1361	719	719
1362	229	229
1363	585	585
1364	10	10
1365	166	166
1366	891	891
1367	491	491
1368	115	115
1369	950	950
1370	24	24
1371	276	276
1372	631	631
1373	638	638
1374	402	402
1375	776	776
1376	913	913
1377	603	603
1378	719	719
1379	144	144
1380	542	542
1381	39	39
1382	102	102
1383	760	760
1384	333	333
1385	151	151
1386	307	307
1387	713	713
1388	21	21
1389	982	982
1390	951	951
1391	661	661
1392	912	912
1393	999	999
1394	608	608
1395	642	642
1396	929	929
1397	871	871
1398	209	209
1399	124	124
1400	659	659
1401	807	807
1402	287	287
1403	763	763
1404	450	450
1405	855	855
1406	250	250
1407	622	622
1408	912	912
1409	127	127
1410	259	259
1411	358	358
1412	302	302
1413	171	171
1414	214	214
1415	929	929
1416	215	215
1417	712	712
1418	339	339
1419	272	272
1420	171	171
1421	208	208
1422	120	120
1423	627	627
1424	445	445
1425	240	240
1426	257	257
1427	708	708
1428	94	94
1429	694	694
1430	173	173
1431	464	464
1432	820	820
1433	67	67
1434	282	282
1435	14	14
1436	652	652
1437	848	848
1438	582	582
1439	188	188
1440	257	257
1441	732	732
1442	187	187
1443	899	899
1444	669	669
1445	572	572
1446	315	315
1447	908	908
1448	784	784
1449	702	702
1450	175	175
1451	243	243
1452	890	890
1453	358	358
1454	244	244
1455	693	693
1456	436	436
1457	811	811
1458	944	944
1459	586	586
1460	870	870
1461	135	135
1462	850	850
1463	208	208
1464	84	84
1465	20	20
1466	708	708
1467	778	778
1468	364	364
1469	118	118
1470	819	819
1471	732	732
1472	642	642
1473	948	948
1474	65	65
1475	858	858
1476	281	281
1477	438	438
1478	868	868
1479	585	585
1480	35	35
1481	976	976
1482	294	294
1483	838	838
1484	547	547
1485	78	78
1486	440	440
1487	871	871
1488	71	71
1489	456	456
1490	445	445
1491	370	370
1492	396	396
1493	264	264
1494	393	393
1495	789	789
1496	851	851
1497	201	201
1498	50	50
1499	310	310
1500	60	60
1501	675	675
1502	885	885
1503	322	322
1504	79	79
1505	688	688
1506	22	22
1507	968	968
1508	675	675
1509	811	811
1510	461	461
1511	390	390
1512	223	223
1513	564	564
1514	795	795
1515	415	415
1516	637	637
1517	42	42
1518	60	60
1519	286	286
1520	971	971
1521	272	272
1522	76	76
1523	381	381
1524	198	198
1525	621	621
1526	602	602
1527	80	80
1528	627	627
1529	831	831
1530	977	977
1531	144	144
1532	240	240
1533	107	107
1534	738	738
1535	554	554
1536	319	319
1537	68	68
1538	751	751
1539	509	509
1540	559	559
1541	524	524
1542	878	878
1543	316	316
1544	844	844
1545	52	52
1546	397	397
1547	346	346
1548	778	778
1549	130	130
1550	166	166
1551	941	941
1552	457	457
1553	181	181
1554	292	292
1555	963	963
1556	930	930
1557	135	135
1558	541	541
1559	188	188
1560	939	939
1561	864	864
1562	721	721
1563	29	29
1564	693	693
1565	867	867
1566	247	247
1567	626	626
1568	766	766
1569	211	211
1570	160	160
1571	957	957
1572	776	776
1573	986	986
1574	955	955
1575	609	609
1576	351	351
1577	429	429
1578	699	699
1579	476	476
1580	544	544
1581	404	404
1582	902	902
1583	146	146
1584	20	20
1585	192	192
1586	820	820
1587	684	684
1588	552	552
1589	48	48
1590	869	869
1591	582	582
1592	587	587
1593	59	59
1594	750	750
1595	531	531
1596	796	796
1597	860	860
1598	819	819
1599	724	724
1600	529	529
1601	635	635
1602	36	36
1603	343	343
1604	819	819
1605	104	104
1606	983	983
1607	523	523
1608	142	142
1609	263	263
1610	569	569
1611	385	385
1612	276	276
1613	622	622
1614	530	530
1615	148	148
1616	829	829
1617	673	673
1618	710	710
1619	166	166
1620	819	819
1621	108	108
1622	780	780
1623	132	132
1624	382	382
1625	552	552
1626	316	316
1627	736	736
1628	779	779
1629	584	584
1630	615	615
1631	148	148
1632	649	649
1633	447	447
1634	24	24
1635	534	534
1636	24	24
1637	903	903
1638	482	482
1639	5	5
1640	60	60
1641	451	451
1642	130	130
1643	540	540
1644	121	121
1645	450	450
1646	327	327
1647	905	905
1648	696	696
1649	847	847
1650	307	307
1651	305	305
1652	277	277
1653	853	853
1654	983	983
1655	943	943
1656	206	206
1657	230	230
1658	372	372
1659	533	533
1660	426	426
1661	208	208
1662	908	908
1663	368	368
1664	267	267
1665	910	910
1666	933	933
1667	369	369
1668	291	291
1669	584	584
1670	445	445
1671	506	506
1672	199	199
1673	366	366
1674	579	579
1675	620	620
1676	168	168
1677	278	278
1678	691	691
1679	420	420
1680	417	417
1681	415	415
1682	239	239
1683	975	975
1684	50	50
1685	74	74
1686	817	817
1687	847	847
1688	725	725
1689	225	225
1690	467	467
1691	863	863
1692	563	563
1693	852	852
1694	74	74
1695	328	328
1696	502	502
1697	551	551
1698	210	210
1699	170	170
1700	840	840
1701	883	883
1702	784	784
1703	566	566
1704	418	418
1705	156	156
1706	958	958
1707	600	600
1708	148	148
1709	561	561
1710	284	284
1711	336	336
1712	540	540
1713	177	177
1714	109	109
1715	506	506
1716	641	641
1717	718	718
1718	82	82
1719	527	527
1720	860	860
1721	543	543
1722	582	582
1723	632	632
1724	514	514
1725	108	108
1726	356	356
1727	617	617
1728	669	669
1729	386	386
1730	290	290
1731	784	784
1732	909	909
1733	128	128
1734	820	820
1735	81	81
1736	466	466
1737	468	468
1738	255	255
1739	535	535
1740	62	62
1741	131	131
1742	694	694
1743	810	810
1744	712	712
1745	382	382
1746	914	914
1747	494	494
1748	703	703
1749	107	107
1750	902	902
1751	60	60
1752	486	486
1753	395	395
1754	2	2
1755	961	961
1756	490	490
1757	327	327
1758	787	787
1759	326	326
1760	87	87
1761	132	132
1762	868	868
1763	991	991
1764	943	943
1765	518	518
1766	645	645
1767	110	110
1768	582	582
1769	695	695
1770	914	914
1771	684	684
1772	27	27
1773	719	719
1774	247	247
1775	205	205
1776	365	365
1777	437	437
1778	818	818
1779	68	68
1780	774	774
1781	363	363
1782	393	393
1783	822	822
1784	480	480
1785	999	999
1786	313	313
1787	806	806
1788	901	901
1789	103	103
1790	706	706
1791	894	894
1792	774	774
1793	45	45
1794	75	75
1795	170	170
1796	927	927
1797	203	203
1798	393	393
1799	58	58
1800	275	275
1801	167	167
1802	811	811
1803	556	556
1804	495	495
1805	558	558
1806	451	451
1807	29	29
1808	813	813
1809	151	151
1810	721	721
1811	998	998
1812	190	190
1813	760	760
1814	252	252
1815	727	727
1816	753	753
1817	361	361
1818	186	186
1819	379	379
1820	574	574
1821	531	531
1822	995	995
1823	586	586
1824	816	816
1825	353	353
1826	516	516
1827	137	137
1828	862	862
1829	661	661
1830	286	286
1831	916	916
1832	548	548
1833	571	571
1834	658	658
1835	480	480
1836	294	294
1837	127	127
1838	601	601
1839	183	183
1840	919	919
1841	253	253
1842	291	291
1843	774	774
1844	419	419
1845	555	555
1846	722	722
1847	858	858
1848	683	683
1849	264	264
1850	905	905
1851	369	369
1852	945	945
1853	317	317
1854	268	268
1855	421	421
1856	712	712
1857	6	6
1858	451	451
1859	139	139
1860	171	171
1861	968	968
1862	901	901
1863	182	182
1864	62	62
1865	485	485
1866	89	89
1867	259	259
1868	13	13
1869	483	483
1870	382	382
1871	975	975
1872	724	724
1873	981	981
1874	175	175
1875	686	686
1876	668	668
1877	61	61
1878	252	252
1879	949	949
1880	586	586
1881	286	286
1882	547	547
1883	837	837
1884	695	695
1885	735	735
1886	561	561
1887	33	33
1888	648	648
1889	722	722
1890	882	882
1891	681	681
1892	439	439
1893	777	777
1894	927	927
1895	225	225
1896	211	211
1897	76	76
1898	571	571
1899	347	347
1900	331	331
1901	40	40
1902	445	445
1903	435	435
1904	442	442
1905	428	428
1906	144	144
1907	616	616
1908	409	409
1909	73	73
1910	218	218
1911	62	62
1912	748	748
1913	836	836
1914	443	443
1915	766	766
1916	74	74
1917	592	592
1918	108	108
1919	475	475
1920	314	314
1921	129	129
1922	549	549
1923	764	764
1924	322	322
1925	510	510
1926	996	996
1927	555	555
1928	130	130
1929	561	561
1930	816	816
1931	786	786
1932	850	850
1933	12	12
1934	977	977
1935	176	176
1936	375	375
1937	194	194
1938	322	322
1939	76	76
1940	204	204
1941	802	802
1942	4	4
1943	495	495
1944	170	170
1945	943	943
1946	360	360
1947	202	202
1948	227	227
1949	591	591
1950	931	931
1951	331	331
1952	258	258
1953	889	889
1954	136	136
1955	784	784
1956	708	708
1957	345	345
1958	705	705
1959	615	615
1960	581	581
1961	939	939
1962	410	410
1963	831	831
1964	589	589
1965	30	30
1966	209	209
1967	364	364
1968	229	229
1969	763	763
1970	563	563
1971	238	238
1972	397	397
1973	646	646
1974	617	617
1975	951	951
1976	666	666
1977	344	344
1978	458	458
1979	665	665
1980	900	900
1981	829	829
1982	191	191
1983	69	69
1984	213	213
1985	577	577
1986	917	917
1987	201	201
1988	976	976
1989	317	317
1990	389	389
1991	636	636
1992	187	187
1993	548	548
1994	380	380
1995	333	333
1996	348	348
1997	217	217
1998	67	67
1999	970	970
2000	535	535
2001	75	75
2002	145	145
2003	9	9
2004	138	138
2005	255	255
2006	287	287
2007	958	958
2008	784	784
2009	753	753
2010	509	509
2011	605	605
2012	373	373
2013	95	95
2014	654	654
2015	657	657
2016	945	945
2017	479	479
2018	421	421
2019	88	88
2020	833	833
2021	401	401
2022	840	840
2023	992	992
2024	632	632
2025	981	981
2026	306	306
2027	20	20
2028	936	936
2029	204	204
2030	190	190
2031	562	562
2032	862	862
2033	473	473
2034	42	42
2035	620	620
2036	58	58
2037	478	478
2038	64	64
2039	600	600
2040	388	388
2041	213	213
2042	53	53
2043	408	408
2044	11	11
2045	938	938
2046	404	404
2047	276	276
2048	709	709
2049	783	783
2050	935	935
2051	298	298
2052	156	156
2053	78	78
2054	90	90
2055	987	987
2056	213	213
2057	21	21
2058	199	199
2059	290	290
2060	588	588
2061	941	941
2062	418	418
2063	179	179
2064	778	778
2065	574	574
2066	201	201
2067	939	939
2068	27	27
2069	187	187
2070	374	374
2071	721	721
2072	390	390
2073	480	480
2074	405	405
2075	843	843
2076	637	637
2077	665	665
2078	81	81
2079	350	350
2080	352	352
2081	381	381
2082	126	126
2083	388	388
2084	838	838
2085	991	991
2086	535	535
2087	269	269
2088	646	646
2089	897	897
2090	680	680
2091	193	193
2092	344	344
2093	470	470
2094	891	891
2095	11	11
2096	606	606
2097	949	949
2098	482	482
2099	27	27
2100	315	315
2101	232	232
2102	426	426
2103	297	297
2104	14	14
2105	303	303
2106	552	552
2107	90	90
2108	410	410
2109	35	35
2110	817	817
2111	433	433
2112	99	99
2113	814	814
2114	860	860
2115	59	59
2116	590	590
2117	930	930
2118	117	117
2119	144	144
2120	520	520
2121	818	818
2122	61	61
2123	391	391
2124	617	617
2125	577	577
2126	607	607
2127	183	183
2128	680	680
2129	3	3
2130	955	955
2131	148	148
