KP_1000_strongly_correlated
capacity	249376
nb_items	1000
451	253	243
452	370	360
453	952	942
454	74	64
455	321	311
456	958	948
457	439	429
458	288	278
459	997	987
460	505	495
461	391	381
462	848	838
463	501	491
464	547	537
465	369	359
466	620	610
467	83	73
468	249	239
469	137	127
470	48	38
471	189	179
472	962	952
473	40	30
474	172	162
475	325	315
476	565	555
477	938	928
478	84	74
479	309	299
480	239	229
481	484	474
482	201	191
483	806	796
484	274	264
485	639	629
486	956	946
487	677	667
488	911	901
489	410	400
490	162	152
491	150	140
492	270	260
493	316	306
494	21	11
495	539	529
496	995	985
497	976	966
498	539	529
499	761	751
500	84	74
501	574	564
502	502	492
503	41	31
504	81	71
505	312	302
506	663	653
507	278	268
508	648	638
509	554	544
510	697	687
511	566	556
512	839	829
513	725	715
514	996	986
515	969	959
516	254	244
517	487	477
518	865	855
519	731	721
520	654	644
521	17	7
522	741	731
523	809	799
524	267	257
525	1007	997
526	422	412
527	330	320
528	430	420
529	168	158
530	615	605
531	286	276
532	214	204
533	590	580
534	500	490
535	284	274
536	660	650
537	929	919
538	589	579
539	908	898
540	611	601
541	631	621
542	714	704
543	663	653
544	828	818
545	376	366
546	510	500
547	105	95
548	539	529
549	11	1
550	267	257
551	769	759
552	197	187
553	26	16
554	919	909
555	259	249
556	448	438
557	771	761
558	715	705
559	971	961
560	746	736
561	126	116
562	905	895
563	557	547
564	879	869
565	997	987
566	898	888
567	559	549
568	363	353
569	228	218
570	598	588
571	887	877
572	991	981
573	859	849
574	693	683
575	90	80
576	448	438
577	846	836
578	929	919
579	895	885
580	1010	1000
581	972	962
582	390	380
583	51	41
584	728	718
585	804	794
586	690	680
587	97	87
588	21	11
589	296	286
590	970	960
591	135	125
592	527	517
593	839	829
594	543	533
595	880	870
596	689	679
597	685	675
598	56	46
599	983	973
600	718	708
601	748	738
602	889	879
603	840	830
604	458	448
605	133	123
606	778	768
607	551	541
608	323	313
609	94	84
610	937	927
611	824	814
612	301	291
613	30	20
614	151	141
615	416	406
616	685	675
617	600	590
618	880	870
619	757	747
620	568	558
621	143	133
622	233	223
623	765	755
624	658	648
625	364	354
626	889	879
627	964	954
628	731	721
629	506	496
630	106	96
631	293	283
632	989	979
633	308	298
634	835	825
635	837	827
636	376	366
637	578	568
638	622	612
639	57	47
640	179	169
641	366	356
642	56	46
643	875	865
644	774	764
645	294	284
646	749	739
647	538	528
648	880	870
649	445	435
650	691	681
651	191	181
652	631	621
653	283	273
654	99	89
655	471	461
656	571	561
657	324	314
658	139	129
659	451	441
660	487	477
661	834	824
662	722	712
663	760	750
664	90	80
665	15	5
666	826	816
667	777	767
668	704	694
669	894	884
670	376	366
671	403	393
672	929	919
673	762	752
674	786	776
675	884	874
676	889	879
677	636	626
678	269	259
679	134	124
680	477	467
681	205	195
682	87	77
683	159	149
684	481	471
685	100	90
686	151	141
687	824	814
688	231	221
689	98	88
690	639	629
691	107	97
692	198	188
693	552	542
694	507	497
695	684	674
696	125	115
697	528	518
698	134	124
699	410	400
700	960	950
701	542	532
702	523	513
703	478	468
704	148	138
705	516	506
706	721	711
707	903	893
708	139	129
709	911	901
710	639	629
711	697	687
712	589	579
713	274	264
714	29	19
715	182	172
716	981	971
717	873	863
718	958	948
719	510	500
720	36	26
721	636	626
722	58	48
723	591	581
724	399	389
725	295	285
726	731	721
727	311	301
728	131	121
729	646	636
730	37	27
731	198	188
732	166	156
733	643	633
734	678	668
735	831	821
736	488	478
737	151	141
738	875	865
739	649	639
740	457	447
741	729	719
742	707	697
743	799	789
744	794	784
745	89	79
746	259	249
747	589	579
748	375	365
749	940	930
750	700	690
751	295	285
752	323	313
753	577	567
754	995	985
755	124	114
756	780	770
757	50	40
758	474	464
759	355	345
760	432	422
761	569	559
762	178	168
763	298	288
764	500	490
765	346	336
766	153	143
767	135	125
768	993	983
769	782	772
770	77	67
771	734	724
772	605	595
773	376	366
774	658	648
775	696	686
776	935	925
777	101	91
778	338	328
779	589	579
780	879	869
781	275	265
782	344	334
783	68	58
784	760	750
785	464	454
786	678	668
787	945	935
788	255	245
789	1010	1000
790	927	917
791	530	520
792	338	328
793	853	843
794	401	391
795	39	29
796	821	811
797	829	819
798	347	337
799	565	555
800	618	608
801	701	691
802	65	55
803	27	17
804	650	640
805	23	13
806	352	342
807	788	778
808	843	833
809	834	824
810	842	832
811	300	290
812	608	598
813	242	232
814	625	615
815	180	170
816	497	487
817	48	38
818	719	709
819	392	382
820	570	560
821	905	895
822	748	738
823	177	167
824	317	307
825	667	657
826	289	279
827	300	290
828	322	312
829	772	762
830	459	449
831	536	526
832	508	498
833	394	384
834	94	84
835	613	603
836	252	242
837	38	28
838	757	747
839	627	617
840	750	740
841	18	8
842	182	172
843	227	217
844	106	96
845	210	200
846	1009	999
847	589	579
848	336	326
849	679	669
850	294	284
851	941	931
852	344	334
853	326	316
854	330	320
855	27	17
856	725	715
857	60	50
858	617	607
859	693	683
860	211	201
861	230	220
862	712	702
863	787	777
864	323	313
865	457	447
866	342	332
867	79	69
868	311	301
869	373	363
870	618	608
871	282	272
872	596	586
873	455	445
874	11	1
875	319	309
876	519	509
877	725	715
878	646	636
879	541	531
880	635	625
881	231	221
882	326	316
883	829	819
884	814	804
885	1002	992
886	977	967
887	466	456
888	307	297
889	521	511
890	1009	999
891	577	567
892	875	865
893	569	559
894	178	168
895	467	457
896	980	970
897	18	8
898	320	310
899	72	62
900	983	973
901	409	399
902	121	111
903	979	969
904	207	197
905	728	718
906	76	66
907	924	914
908	77	67
909	679	669
910	351	341
911	693	683
912	149	139
913	940	930
914	295	285
915	618	608
916	482	472
917	57	47
918	175	165
919	804	794
920	259	249
921	790	780
922	353	343
923	735	725
924	617	607
925	479	469
926	41	31
927	799	789
928	591	581
929	915	905
930	84	74
931	563	553
932	174	164
933	328	318
934	923	913
935	294	284
936	789	779
937	99	89
938	182	172
939	735	725
940	918	908
941	460	450
942	400	390
943	113	103
944	288	278
945	712	702
946	860	850
947	695	685
948	747	737
949	632	622
950	710	700
951	856	846
952	557	547
953	645	635
954	179	169
955	532	522
956	356	346
957	99	89
958	979	969
959	455	445
960	776	766
961	318	308
962	288	278
963	911	901
964	764	754
965	870	860
966	485	475
967	156	146
968	578	568
969	236	226
970	336	326
971	640	630
972	677	667
973	318	308
974	93	83
975	500	490
976	719	709
977	125	115
978	922	912
979	925	915
980	277	267
981	938	928
982	528	518
983	796	786
984	141	131
985	399	389
986	384	374
987	213	203
988	472	462
989	535	525
990	82	72
991	111	101
992	75	65
993	752	742
994	851	841
995	643	633
996	302	292
997	959	949
998	329	319
999	304	294
