KP_10000_uncorrelated
capacity	2499791
nb_items	10000
225	205	274
226	605	266
227	206	779
228	4	783
229	700	722
230	523	403
231	419	920
232	259	548
233	8	434
234	53	165
235	617	872
236	267	504
237	227	646
238	629	341
239	600	588
240	331	256
241	186	369
242	105	63
243	41	239
244	372	686
245	852	110
246	622	560
247	750	952
248	390	698
249	572	229
250	204	561
251	508	816
252	772	213
253	493	935
254	561	345
255	79	679
256	730	551
257	990	309
258	546	267
259	828	250
260	803	65
261	198	675
262	194	196
263	195	531
264	867	149
265	115	642
266	509	25
267	262	990
268	731	132
269	28	880
270	632	861
271	834	538
272	31	548
273	106	971
274	704	682
275	933	960
276	219	342
277	251	415
278	265	30
279	431	674
280	894	494
281	426	676
282	233	571
283	34	64
284	742	547
285	294	225
286	36	155
287	449	689
288	799	933
289	770	497
290	291	279
291	493	407
292	406	280
293	590	326
294	716	619
295	777	851
296	753	587
297	683	2
298	930	991
299	571	431
300	791	545
301	959	101
302	973	655
303	249	652
304	294	997
305	691	520
306	188	689
307	212	695
308	572	329
309	203	541
310	912	986
311	645	256
312	671	36
313	125	51
314	831	403
315	628	934
316	293	233
317	373	792
318	716	61
319	255	350
320	748	160
321	323	261
322	516	529
323	363	393
324	657	936
325	870	567
326	141	51
327	13	87
328	995	998
329	795	810
330	42	34
331	22	632
332	337	570
333	384	508
334	8	761
335	364	46
336	213	996
337	556	69
338	140	917
339	988	98
340	844	516
341	984	546
342	134	140
343	372	416
344	239	459
345	310	440
346	598	805
347	841	172
348	912	283
349	848	818
350	662	379
351	734	68
352	334	424
353	727	515
354	41	627
355	22	140
356	197	956
357	377	815
358	265	143
359	890	77
360	84	680
361	289	951
362	585	318
363	860	982
364	101	410
365	890	706
366	855	96
367	16	939
368	459	720
369	225	480
370	910	551
371	636	875
372	121	122
373	316	877
374	751	168
375	633	630
376	102	458
377	583	538
378	703	473
379	145	782
380	601	739
381	832	732
382	561	340
383	473	151
384	109	602
385	286	201
386	658	747
387	287	358
388	122	321
389	836	327
390	306	879
391	416	560
392	34	670
393	911	847
394	472	780
395	664	325
396	754	132
397	14	981
398	110	763
399	719	527
400	147	948
401	201	485
402	87	398
403	550	757
404	616	72
405	691	559
406	404	363
407	24	466
408	959	153
409	259	99
410	933	503
411	959	500
412	404	962
413	709	467
414	899	732
415	939	387
416	966	702
417	526	837
418	317	64
419	491	415
420	903	67
421	191	264
422	687	853
423	156	497
424	539	834
425	794	163
426	905	727
427	943	818
428	509	777
429	492	444
430	918	312
431	322	268
432	133	938
433	742	618
434	46	855
435	564	569
436	731	387
437	559	282
438	601	660
439	494	99
440	295	503
441	61	636
442	878	104
443	761	594
444	668	188
445	875	298
446	962	105
447	875	66
448	867	676
449	21	122
450	47	218
451	581	795
452	574	978
453	104	904
454	829	878
455	303	144
456	587	703
457	579	101
458	286	316
459	103	952
460	710	113
461	437	690
462	731	497
463	113	771
464	636	286
465	100	534
466	822	980
467	888	619
468	674	281
469	792	667
470	607	337
471	975	645
472	623	489
473	314	577
474	1	479
475	780	190
476	872	29
477	621	839
478	289	139
479	504	404
480	378	443
481	680	37
482	756	786
483	933	14
484	983	119
485	847	1000
486	393	665
487	210	305
488	310	74
489	211	925
490	829	706
491	308	139
492	259	493
493	273	400
494	850	995
495	768	512
496	41	510
497	348	341
498	397	374
499	826	927
500	197	567
501	499	786
502	242	961
503	335	560
504	7	488
505	383	258
506	910	451
507	335	601
508	616	832
509	404	149
510	273	119
511	160	876
512	597	733
513	584	779
514	752	902
515	708	547
516	148	20
517	741	435
518	399	177
519	962	634
520	537	496
521	953	994
522	531	431
523	844	613
524	676	553
525	370	479
526	169	656
527	926	829
528	590	43
529	498	43
530	489	531
531	686	470
532	182	450
533	187	356
534	522	972
535	565	999
536	653	654
537	767	289
538	77	490
539	412	464
540	703	494
541	160	666
542	682	132
543	794	729
544	706	558
545	461	25
546	258	536
547	238	530
548	858	667
549	396	782
550	946	598
551	897	764
552	395	703
553	668	52
554	589	742
555	180	901
556	788	812
557	856	739
558	825	814
559	62	854
560	135	571
561	912	47
562	881	271
563	291	275
564	763	402
565	679	857
566	235	664
567	236	243
568	208	762
569	227	968
570	103	470
571	170	458
572	701	78
573	678	387
574	16	638
575	869	752
576	414	815
577	305	1000
578	420	614
579	568	245
580	492	735
581	953	300
582	920	107
583	673	147
584	479	365
585	923	595
586	525	689
587	432	934
588	189	894
589	243	626
590	824	868
591	657	117
592	963	332
593	843	593
594	665	36
595	737	821
596	245	261
597	937	103
598	537	226
599	290	15
600	649	955
601	90	519
602	378	498
603	813	464
604	194	650
605	394	390
606	820	209
607	695	381
608	728	847
609	152	140
610	687	871
611	528	819
612	743	3
613	828	650
614	611	662
615	374	254
616	258	376
617	307	548
618	735	662
619	861	510
620	193	334
621	376	605
622	701	400
623	849	434
624	404	694
625	220	909
626	62	302
627	676	355
628	156	845
629	613	338
630	947	192
631	774	764
632	602	749
633	363	54
634	369	316
635	190	593
636	722	258
637	228	250
638	458	686
639	328	675
640	929	858
641	944	71
642	650	465
643	86	158
644	999	577
645	539	578
646	424	629
647	675	548
648	509	469
649	65	648
650	631	265
651	526	142
652	331	358
653	459	703
654	158	842
655	187	871
656	719	743
657	250	85
658	93	931
659	700	670
660	400	902
661	106	132
662	335	469
663	440	87
664	980	854
665	704	190
666	36	971
667	563	559
668	828	639
669	863	375
670	816	387
671	157	850
672	333	893
673	631	413
674	903	957
675	827	673
676	496	76
677	944	749
678	390	323
679	191	660
680	281	8
681	998	170
682	124	886
683	544	295
684	277	112
685	704	633
686	235	924
687	218	104
688	338	560
689	328	104
690	180	214
691	676	806
692	186	252
693	707	285
694	430	513
695	579	754
696	790	585
697	124	846
698	939	79
699	468	292
700	167	735
701	169	48
702	984	901
703	171	267
704	792	173
705	131	683
706	429	309
707	438	742
708	4	620
709	329	587
710	901	954
711	113	440
712	885	914
713	97	145
714	238	178
715	722	551
716	506	685
717	926	184
718	733	991
719	49	780
720	47	472
721	157	829
722	891	385
723	990	551
724	367	237
725	903	499
726	9	71
727	450	780
728	974	343
729	857	781
730	269	84
731	476	789
732	361	658
733	462	815
734	132	638
735	808	61
736	262	613
737	291	915
738	350	80
739	598	871
740	780	778
741	430	419
742	564	535
743	909	988
744	338	876
745	771	316
746	798	398
747	805	253
748	976	669
749	929	526
750	822	815
751	421	55
752	667	91
753	890	876
754	260	809
755	212	811
756	311	423
757	650	545
758	731	473
759	743	689
760	921	984
761	102	523
762	481	442
763	611	147
764	579	962
765	367	839
766	716	394
767	106	78
768	538	164
769	256	53
770	152	64
771	482	409
772	550	819
773	660	951
774	808	911
775	46	587
776	637	475
777	775	334
778	985	682
779	322	352
780	969	264
781	788	172
782	849	615
783	896	631
784	383	658
785	381	347
786	577	920
787	876	232
788	963	966
789	963	548
790	172	392
791	210	435
792	984	401
793	266	86
794	857	142
795	426	429
796	984	354
797	106	767
798	124	831
799	330	21
800	501	606
801	761	931
802	775	876
803	482	127
804	231	182
805	516	725
806	833	58
807	703	51
808	250	378
809	62	545
810	834	599
811	319	97
812	49	472
813	177	268
814	577	979
815	340	112
816	348	605
817	985	467
818	507	237
819	901	462
820	971	303
821	945	899
822	799	211
823	884	804
824	141	907
825	362	444
826	438	420
827	149	866
828	615	739
829	585	943
830	768	203
831	688	893
832	744	982
833	7	251
834	750	770
835	376	445
836	657	464
837	325	245
838	464	783
839	892	918
840	10	662
841	755	140
842	624	883
843	73	768
844	447	852
845	582	449
846	956	85
847	22	250
848	690	309
849	706	927
850	815	637
851	91	906
852	925	182
853	597	667
854	121	895
855	573	599
856	930	292
857	273	462
858	82	515
859	951	680
860	767	782
861	792	651
862	926	524
863	306	709
864	881	470
865	361	77
866	802	673
867	476	247
868	7	318
869	414	855
870	860	96
871	338	727
872	228	827
873	945	464
874	78	588
875	643	718
876	346	312
877	79	915
878	98	686
879	459	817
880	753	888
881	875	232
882	576	967
883	808	222
884	383	192
885	144	911
886	834	650
887	110	454
888	763	891
889	124	714
890	510	237
891	883	251
892	869	408
893	702	495
894	255	966
895	863	218
896	183	626
897	177	522
898	80	145
899	578	170
900	933	325
901	55	323
902	568	308
903	350	983
904	614	214
905	313	497
906	858	752
907	442	260
908	410	738
909	685	468
910	965	709
911	143	3
912	103	837
913	692	491
914	987	319
915	38	682
916	891	677
917	116	24
918	253	112
919	475	738
920	170	14
921	719	884
922	928	492
923	287	748
924	122	141
925	911	750
926	984	801
927	903	606
928	485	526
929	288	269
930	809	382
931	528	135
932	884	199
933	509	911
934	954	260
935	835	869
936	622	292
937	997	628
938	650	837
939	865	328
940	786	300
941	967	812
942	154	328
943	550	938
944	823	275
945	672	415
946	84	258
947	281	403
948	328	142
949	995	177
950	851	234
951	6	245
952	787	863
953	52	721
954	131	274
955	805	549
956	743	295
957	359	953
958	661	767
959	482	276
960	660	519
961	386	642
962	7	687
963	546	332
964	4	377
965	802	945
966	637	168
967	28	815
968	210	203
969	517	933
970	962	911
971	440	12
972	613	270
973	801	634
974	102	365
975	110	290
976	99	210
977	548	583
978	218	440
979	127	954
980	856	916
981	977	703
982	391	315
983	241	371
984	740	782
985	354	334
986	624	207
987	367	34
988	951	905
989	75	986
990	595	987
991	750	926
992	147	29
993	606	15
994	371	519
995	311	566
996	991	807
997	273	506
998	224	37
999	542	577
1000	433	95
1001	873	360
1002	793	680
1003	564	895
1004	428	506
1005	515	418
1006	687	252
1007	392	185
1008	15	990
1009	282	751
1010	749	133
1011	407	3
1012	369	717
1013	77	355
1014	219	929
1015	270	198
1016	497	720
1017	852	549
1018	401	91
1019	80	848
1020	445	599
1021	708	505
1022	28	781
1023	225	817
1024	551	267
1025	699	695
1026	62	982
1027	13	356
1028	776	164
1029	473	344
1030	861	615
1031	356	327
1032	920	182
1033	491	71
1034	217	531
1035	647	374
1036	806	443
1037	869	947
1038	781	628
1039	644	208
1040	830	938
1041	101	851
1042	802	937
1043	865	711
1044	222	46
1045	534	260
1046	262	340
1047	305	989
1048	914	191
1049	444	18
1050	852	952
1051	3	50
1052	6	940
1053	854	955
1054	352	368
1055	488	337
1056	606	58
1057	686	642
1058	879	98
1059	870	347
1060	979	520
1061	583	595
1062	721	83
1063	435	703
1064	592	922
1065	829	129
1066	139	408
1067	86	429
1068	373	466
1069	166	484
1070	771	219
1071	277	169
1072	180	411
1073	304	919
1074	963	509
1075	87	867
1076	23	557
1077	580	395
1078	237	578
1079	923	333
1080	851	811
1081	953	161
1082	421	841
1083	939	70
1084	567	502
1085	759	466
1086	308	540
1087	364	766
1088	50	462
1089	326	345
1090	367	217
1091	490	2
1092	843	205
1093	409	456
1094	206	634
1095	972	490
1096	964	928
1097	289	82
1098	736	899
1099	206	471
1100	633	247
1101	140	575
1102	503	337
1103	829	942
1104	706	407
1105	960	303
1106	527	553
1107	786	129
1108	699	207
1109	789	756
1110	519	581
1111	854	123
1112	483	662
1113	463	865
1114	809	993
1115	722	247
1116	338	512
1117	237	343
1118	596	772
1119	23	858
1120	726	141
1121	198	820
1122	785	918
1123	859	794
1124	265	79
1125	200	237
1126	495	539
1127	501	162
1128	790	998
1129	308	447
1130	135	524
1131	222	826
1132	237	10
1133	470	925
1134	535	285
1135	962	216
1136	871	633
1137	420	37
1138	535	17
1139	275	880
1140	937	906
1141	94	90
1142	287	508
1143	332	110
1144	156	173
1145	5	653
1146	237	161
1147	371	395
1148	872	821
1149	489	211
1150	720	349
1151	90	535
1152	277	947
1153	438	31
1154	528	517
1155	437	613
1156	165	745
1157	854	146
1158	110	330
1159	410	823
1160	51	795
1161	868	301
1162	993	75
1163	298	812
1164	828	254
1165	305	867
1166	750	181
1167	665	394
1168	80	774
1169	298	121
1170	289	789
1171	99	689
1172	306	432
1173	87	329
1174	530	19
1175	835	434
1176	415	196
1177	690	38
1178	31	450
1179	451	343
1180	726	455
1181	433	770
1182	977	167
1183	973	349
1184	463	620
1185	735	859
1186	707	739
1187	927	412
1188	132	864
1189	77	690
1190	759	187
1191	19	445
1192	747	191
1193	732	315
1194	128	290
1195	263	842
1196	888	262
1197	854	323
1198	994	406
1199	616	791
1200	891	345
1201	162	419
1202	307	741
1203	156	562
1204	2	978
1205	69	860
1206	965	834
1207	954	460
1208	297	747
1209	72	251
1210	314	745
1211	197	450
1212	352	820
1213	874	345
1214	558	649
1215	736	966
1216	926	53
1217	245	838
1218	834	781
1219	337	811
1220	404	821
1221	319	789
1222	991	181
1223	486	254
1224	849	867
1225	982	883
1226	152	866
1227	195	41
1228	107	789
1229	506	136
1230	206	518
1231	218	131
1232	379	521
1233	76	129
1234	874	717
1235	794	413
1236	104	878
1237	431	482
1238	944	929
1239	422	533
1240	69	88
1241	14	881
1242	577	206
1243	532	363
1244	367	751
1245	825	49
1246	360	850
1247	211	81
1248	328	394
1249	628	723
1250	968	273
1251	625	32
1252	589	120
1253	796	692
1254	814	408
1255	789	100
1256	955	441
1257	897	883
1258	13	985
1259	336	544
1260	850	601
1261	248	408
1262	535	469
1263	808	177
1264	273	119
1265	247	181
1266	961	282
1267	77	918
1268	378	377
1269	858	323
1270	229	365
1271	877	467
1272	630	403
1273	869	441
1274	247	47
1275	698	325
1276	606	50
1277	336	4
1278	860	416
1279	981	285
1280	642	372
1281	297	601
1282	599	410
1283	944	79
1284	547	999
1285	185	873
1286	70	163
1287	92	750
1288	403	937
1289	254	133
1290	526	956
1291	147	780
1292	144	563
1293	794	122
1294	871	495
1295	436	519
1296	531	875
1297	344	371
1298	294	867
1299	479	959
1300	593	418
1301	916	637
1302	202	232
1303	807	124
1304	383	193
1305	750	561
1306	265	921
1307	73	806
1308	944	296
1309	509	576
1310	873	195
1311	316	716
1312	85	327
1313	525	554
1314	468	636
1315	570	494
1316	976	638
1317	509	93
1318	747	925
1319	574	571
1320	867	381
1321	130	265
1322	216	572
1323	193	192
1324	862	31
1325	830	944
1326	409	572
1327	839	864
1328	465	736
1329	229	713
1330	543	573
1331	606	494
1332	528	965
1333	929	444
1334	455	565
1335	128	695
1336	103	230
1337	632	241
1338	404	720
1339	555	918
1340	633	133
1341	725	914
1342	954	913
1343	886	671
1344	472	938
1345	340	802
1346	236	337
1347	244	120
1348	137	694
1349	43	924
1350	380	318
1351	754	867
1352	929	165
1353	957	919
1354	630	824
1355	926	729
1356	932	551
1357	388	207
1358	622	38
1359	350	455
1360	797	462
1361	479	380
1362	343	429
1363	144	138
1364	884	588
1365	897	786
1366	600	994
1367	281	648
1368	439	387
1369	941	216
1370	642	631
1371	935	354
1372	442	702
1373	595	165
1374	368	491
1375	775	47
1376	761	595
1377	287	542
1378	807	78
1379	25	270
1380	399	633
1381	694	32
1382	995	854
1383	654	851
1384	107	13
1385	340	575
1386	887	435
1387	494	85
1388	704	502
1389	118	585
1390	288	882
1391	765	861
1392	244	519
1393	477	624
1394	460	806
1395	971	241
1396	817	409
1397	483	104
1398	593	360
1399	633	190
1400	136	489
1401	252	403
1402	326	243
1403	864	561
1404	791	708
1405	628	150
1406	989	621
1407	923	27
1408	464	508
1409	954	843
1410	807	987
1411	846	816
1412	228	879
1413	642	104
1414	329	986
1415	344	375
1416	552	426
1417	682	786
1418	366	534
1419	268	957
1420	907	919
1421	586	750
1422	2	316
1423	739	484
1424	246	660
1425	140	141
1426	14	61
1427	279	975
1428	420	308
1429	342	122
1430	154	182
1431	896	240
1432	389	834
1433	936	495
1434	546	256
1435	393	194
1436	122	788
1437	322	348
1438	841	7
1439	443	666
1440	540	705
1441	618	131
1442	823	580
1443	854	889
1444	84	62
1445	592	566
1446	507	605
1447	224	196
1448	12	97
1449	890	291
1450	170	545
1451	592	150
1452	556	144
1453	460	631
1454	398	476
1455	868	817
1456	119	575
1457	509	196
1458	571	355
1459	83	260
1460	941	962
1461	675	616
1462	739	40
1463	113	997
1464	668	664
1465	472	945
1466	486	585
1467	747	481
1468	4	781
1469	281	841
1470	925	989
1471	941	862
1472	423	598
1473	333	998
1474	422	142
1475	992	718
1476	691	790
1477	633	793
1478	64	292
1479	674	664
1480	93	611
1481	663	313
1482	767	357
1483	347	620
1484	331	757
1485	319	990
1486	816	123
1487	847	440
1488	895	909
1489	259	397
1490	218	607
1491	102	29
1492	933	495
1493	394	702
1494	348	285
1495	953	621
1496	697	558
1497	809	114
1498	460	845
1499	457	825
1500	417	129
1501	277	975
1502	982	151
1503	192	512
1504	44	356
1505	336	447
1506	891	885
1507	491	376
1508	745	157
1509	516	953
1510	488	908
1511	381	436
1512	785	959
1513	674	880
1514	817	76
1515	279	391
1516	543	19
1517	596	66
1518	137	548
1519	343	399
1520	377	822
1521	848	149
1522	413	786
1523	353	509
1524	488	718
1525	654	201
1526	604	372
1527	577	715
1528	105	372
1529	641	821
1530	567	726
1531	207	191
1532	275	323
1533	524	365
1534	107	519
1535	570	497
1536	607	45
1537	134	140
1538	786	375
1539	180	962
1540	431	877
1541	85	362
1542	163	922
1543	517	394
1544	295	202
1545	155	94
1546	533	733
1547	911	316
1548	423	328
1549	490	90
1550	918	946
1551	971	974
1552	421	155
1553	989	300
1554	495	840
1555	511	865
1556	6	76
1557	238	538
1558	816	491
1559	232	610
1560	149	262
1561	481	296
1562	689	270
1563	788	598
1564	26	170
1565	330	582
1566	910	219
1567	709	468
1568	388	829
1569	407	248
1570	571	8
1571	702	182
1572	831	251
1573	476	588
1574	941	61
1575	323	531
1576	931	720
1577	873	747
1578	972	391
1579	88	512
1580	174	952
1581	894	196
1582	621	222
1583	444	956
1584	718	418
1585	299	172
1586	478	829
1587	851	598
1588	156	107
1589	440	845
1590	297	629
1591	579	143
1592	49	848
1593	775	534
1594	383	361
1595	174	693
1596	142	332
1597	51	180
1598	37	706
1599	881	780
1600	878	530
1601	655	561
1602	205	515
1603	514	548
1604	476	218
1605	548	839
1606	525	827
1607	454	589
1608	653	300
1609	798	398
1610	335	286
1611	394	224
1612	147	416
1613	664	129
1614	86	794
1615	823	36
1616	293	864
1617	929	74
1618	130	239
1619	416	326
1620	753	967
1621	808	855
1622	861	957
1623	396	730
1624	355	707
1625	189	51
1626	189	339
1627	503	417
1628	941	661
1629	251	300
1630	633	574
1631	372	242
1632	577	292
1633	970	959
1634	322	861
1635	819	550
1636	59	842
1637	784	614
1638	694	517
1639	715	141
1640	472	750
1641	415	255
1642	546	485
1643	271	472
1644	313	268
1645	295	408
1646	123	518
1647	515	939
1648	563	564
1649	950	106
1650	391	580
1651	137	95
1652	194	470
1653	151	379
1654	995	40
1655	335	588
1656	902	728
1657	436	27
1658	87	711
1659	531	528
1660	628	184
1661	794	845
1662	150	180
1663	148	632
1664	379	156
1665	570	415
1666	188	16
1667	648	132
1668	29	272
1669	397	962
1670	283	258
1671	892	941
1672	195	618
1673	364	659
1674	627	284
1675	913	701
1676	543	448
1677	933	653
1678	232	526
1679	527	632
1680	745	178
1681	181	11
1682	509	112
1683	226	558
1684	543	453
1685	679	903
1686	624	489
1687	810	223
1688	184	595
1689	535	744
1690	552	697
1691	147	626
1692	633	586
1693	547	233
1694	998	50
1695	982	300
1696	253	842
1697	559	167
1698	139	675
1699	516	471
1700	486	78
1701	795	849
1702	214	30
1703	979	462
1704	151	523
1705	157	142
1706	793	756
1707	458	2
1708	575	720
1709	503	721
1710	637	140
1711	902	239
1712	849	176
1713	650	243
1714	775	194
1715	953	342
1716	370	494
1717	318	114
1718	326	713
1719	788	818
1720	836	956
1721	698	215
1722	640	275
1723	234	129
1724	424	452
1725	434	318
1726	966	823
1727	987	782
1728	166	666
1729	780	998
1730	935	165
1731	241	102
1732	815	8
1733	449	726
1734	528	910
1735	859	258
1736	870	631
1737	849	796
1738	221	907
1739	813	6
1740	805	954
1741	382	293
1742	415	577
1743	25	207
1744	803	723
1745	316	70
1746	111	313
1747	662	308
1748	534	822
1749	323	63
1750	564	816
1751	395	172
1752	193	256
1753	392	331
1754	581	239
1755	590	454
1756	533	93
1757	767	173
1758	841	299
1759	184	554
1760	847	455
1761	937	17
1762	92	353
1763	411	992
1764	331	511
1765	697	199
1766	515	415
1767	609	377
1768	495	184
1769	413	816
1770	455	367
1771	557	339
1772	986	187
1773	334	328
1774	636	818
1775	77	877
1776	458	201
1777	878	887
1778	53	856
1779	951	700
1780	886	522
1781	381	19
1782	70	954
1783	394	776
1784	784	412
1785	480	795
1786	429	135
1787	324	844
1788	4	793
1789	85	10
1790	624	465
1791	287	990
1792	281	743
1793	900	779
1794	501	991
1795	68	728
1796	311	686
1797	271	775
1798	295	183
1799	858	921
1800	827	935
1801	259	346
1802	927	519
1803	725	274
1804	804	966
1805	714	277
1806	744	392
1807	634	783
1808	614	598
1809	459	55
1810	849	795
1811	617	251
1812	677	522
1813	868	153
1814	827	929
1815	31	918
1816	918	363
1817	295	388
1818	598	384
1819	877	396
1820	819	370
1821	372	699
1822	792	515
1823	382	441
1824	500	726
1825	369	912
1826	848	424
1827	171	714
1828	651	650
1829	457	849
1830	976	956
1831	549	962
1832	526	677
1833	828	870
1834	963	673
1835	872	899
1836	731	193
1837	12	613
1838	975	328
1839	169	148
1840	67	501
1841	891	936
1842	576	237
1843	528	820
1844	300	467
1845	495	918
1846	147	85
1847	460	880
1848	447	885
1849	660	759
1850	934	228
1851	583	141
1852	164	290
1853	718	483
1854	551	382
1855	908	301
1856	708	212
1857	230	489
1858	849	266
1859	555	89
1860	66	668
1861	648	721
1862	420	632
1863	12	941
1864	224	318
1865	462	665
1866	551	644
1867	287	618
1868	876	202
1869	360	707
1870	357	433
1871	277	939
1872	94	723
1873	221	577
1874	311	930
1875	724	539
1876	995	985
1877	472	622
1878	452	532
1879	239	782
1880	663	928
1881	149	559
1882	510	77
1883	536	362
1884	451	290
1885	634	66
1886	836	153
1887	776	384
1888	859	122
1889	252	226
1890	826	212
1891	767	744
1892	103	687
1893	692	214
1894	60	237
1895	586	167
1896	383	383
1897	575	765
1898	102	860
1899	586	782
1900	438	26
1901	160	583
1902	193	49
1903	199	147
1904	915	157
1905	256	702
1906	649	110
1907	327	110
1908	473	757
1909	639	499
1910	381	92
1911	280	893
1912	611	848
1913	379	539
1914	84	535
1915	416	572
1916	24	99
1917	339	834
1918	291	958
1919	290	485
1920	650	880
1921	296	879
1922	58	395
1923	975	25
1924	790	281
1925	180	277
1926	290	136
1927	675	324
1928	260	321
1929	579	908
1930	197	894
1931	584	906
1932	850	887
1933	591	165
1934	187	66
1935	60	134
1936	597	3
1937	146	201
1938	754	701
1939	430	283
1940	35	645
1941	812	798
1942	775	202
1943	22	868
1944	971	595
1945	812	89
1946	666	234
1947	826	505
1948	53	538
1949	631	958
1950	418	3
1951	550	145
1952	882	460
1953	599	526
1954	945	709
1955	628	377
1956	19	750
1957	232	909
1958	299	711
1959	807	882
1960	120	59
1961	987	131
1962	366	947
1963	223	113
1964	784	321
1965	542	843
1966	499	322
1967	354	533
1968	238	601
1969	517	12
1970	301	262
1971	386	750
1972	123	456
1973	463	984
1974	590	46
1975	656	823
1976	462	224
1977	317	527
1978	635	555
1979	559	891
1980	225	512
1981	541	819
1982	113	277
1983	386	120
1984	923	50
1985	800	969
1986	512	408
1987	113	605
1988	522	679
1989	934	38
1990	302	20
1991	646	200
1992	714	667
1993	415	971
1994	938	497
1995	663	115
1996	381	914
1997	619	656
1998	265	263
1999	232	456
2000	111	105
2001	727	906
2002	70	955
2003	70	29
2004	163	333
2005	685	32
2006	805	504
2007	211	93
2008	634	302
2009	970	155
2010	470	307
2011	694	794
2012	995	143
2013	621	381
2014	319	317
2015	545	876
2016	621	267
2017	842	382
2018	460	509
2019	515	431
2020	956	851
2021	960	807
2022	638	12
2023	82	400
2024	211	609
2025	313	327
2026	483	867
2027	602	101
2028	908	790
2029	873	781
2030	44	825
2031	460	996
2032	621	378
2033	164	571
2034	985	915
2035	885	143
2036	361	542
2037	46	859
2038	47	27
2039	532	554
2040	471	61
2041	425	996
2042	23	945
2043	113	986
2044	552	943
2045	404	422
2046	752	217
2047	264	783
2048	242	351
2049	154	768
2050	109	700
2051	673	864
2052	469	815
2053	435	303
2054	631	122
2055	673	695
2056	33	616
2057	717	373
2058	921	422
2059	731	475
2060	454	550
2061	816	536
2062	896	731
2063	349	355
2064	749	843
2065	128	476
2066	842	697
2067	352	701
2068	793	461
2069	146	681
2070	69	654
2071	264	403
2072	782	107
2073	62	931
2074	115	365
2075	442	994
2076	791	231
2077	713	431
2078	60	963
2079	711	137
2080	56	279
2081	393	296
2082	417	156
2083	88	413
2084	920	958
2085	597	823
2086	322	382
2087	446	3
2088	340	827
2089	891	477
2090	439	701
2091	500	848
2092	738	561
2093	304	405
2094	308	611
2095	251	248
2096	99	268
2097	378	808
2098	439	369
2099	437	336
2100	644	5
2101	990	327
2102	363	666
2103	353	384
2104	174	341
2105	139	321
2106	924	559
2107	171	60
2108	744	177
2109	512	391
2110	835	218
2111	394	305
2112	268	38
2113	841	281
2114	620	638
2115	241	766
2116	955	710
2117	652	275
2118	877	697
2119	385	700
2120	583	10
2121	386	979
2122	276	622
2123	19	595
2124	553	414
2125	729	892
2126	558	667
2127	819	979
2128	760	544
2129	467	202
2130	150	748
2131	527	483
2132	488	796
